msno,churn_probability
BlLID2fnbRILfpF0sT53bLKVSfJMKVUyyMMv9t3TrPQ=,0.21518119
HHaCOX0tvlIKtHYAt1aqGkCrpdvrMs2h48u88xJDiPI=,0.086931325
YDtezQJBwJTER/kxZqYJVJIMDc2tp8J0ncDCYt6KXsc=,0.1313049
AUZDGaWXbNWCtpl0dsv+UrfiQWn5uY9qXEfMRwFwId4=,0.10700287
78MJV0LqwrqQf7QHBkhY3hxv8tyTA5B7Zu2t7rxGviY=,0.91972405
bSYlaQXVG1Fjl/zFt7mnrqadRfu6Dnz9lWCYVULxd2M=,0.98976445
TauWXOoTwZQ+tuwSLa+gvotyxMPYJflOfJ6lHpOj+G8=,0.12941924
Ylks5UDPCnElobvN4akrjpXSOW8KQztD4IGVgL6WWws=,0.1284905
Pwx8vhzoicl/13zCQ8E+/s6uK7woy9xG3zJ3uupR97w=,0.1355383
ahPkW5Fy1jfJOobFY884oGw5GjygcJEIb5q4W3qy1eY=,0.18500134
K9tFS5y5x/vURsOk+lkK5fZtbVxGXhsp2PbCT3L9Ylk=,0.5467372
E/gi76nRzuPOEAB4jYNnJahY/fWA/5urSeUiuSOD/e8=,0.07847794
OS4WgJMc0dtkg8aekGRaGJwUMCdH6bzEsoPGDHwnScU=,0.17344816
Fn3BVqp3c9hKDYtV4uSEVyRZKvWNuKEeivd9aVP4fFk=,0.15973252
On7Z9GgzJDxcv1TxZgJecCLLBMH3TyzzId6nB8X7I9s=,0.12018631
u0P5vSUF3xIO/ka7RX9JT+DyTxbf5Ev+McDUCUBmzHo=,0.91141737
W5PRkCWJXIlQbJ4fdvgHk29I9rM6xVWRT2CJNat7g+0=,0.35172945
F0O4zFjIIcips4sy4z4JFbGxKMrRgPWK7NqgWdGAWIA=,0.96759385
pWsmfqucQpZx/LC8oonukCLPfgx9EWwT05C39z0SG5k=,0.30148476
koWf9fii+PZX+Vpw0LEkKJ1rLqQq24UCYT5NnI3LagY=,0.18008427
2zI7V2pbFAk39WdG2yWBnbKSDG5up4iK6lR0Q6k87Bg=,0.5462217
ntm5xYT8Xq5NSifrTq5VLJOxgdYe/dMS0nylkqgSVbw=,0.9857406
iYnzch+F/X055YURLz0tll3G0JGDw4/CobN4uf4+lTc=,0.11979048
+p2CekI+RMLvPw4rQ/mM3JpcWzQxxzJS40qJ/QRefgg=,0.08790562
/2aMcud/aZNQy4HkPWBRoJJVuBDZA0ZiGZtMSteb6dM=,0.7185928
+ZEOZOOBJlEVKQB+m24Yq5Bb7nyiZxvHZSuea0UJGrs=,0.17515548
tFlCz7vUcjiI3nWg1vFmqJWQ2lsz2fwPl9/N6U2OJYo=,0.22911115
Qki/85WQF2hF2SgJfgDRvGmgR7q8VngTEsuGUO7ItrU=,0.4401321
oCN7OAYD/2oq/XhFc8Nhd2MivvFYgJ0iFCjMgl/TA2E=,0.124078915
C5ls6ovBA7fVMT9TKzujjY/g/lRpS3DvzLzX7c2sl5g=,0.15145975
o5Qq2RdHP5Dy/Miu8hZoLtRHGd1LdEudZZDZcmQPnUM=,0.16516253
NEi/XpYggRG43P9QeVDulqEhb8ThosVaTnpW/MF+xPE=,0.1509619
E+PUZHG0fGcccdGSuWR/38pIZPmKbvJMEZ0WoeiLM2w=,0.22301914
F5f0W2EMkvyDfdTxe84WXNuo1S3qQf89HRG/+Zt6oPc=,0.9353564
Ma/N5FGblPUk00oCmlL4iZljy9FY8wAHyb52JanHbLk=,0.09797514
+0uuHdrGnrPZQSOERUZ0WqWE1nMR1tlGW/dG7lEa2OE=,0.1524943
slrqk/cSNSSyEB2dfeDBM9r8ktm+xEoI+VfJ4qoZyv4=,0.39079636
L225cnsaaDL4lEPoaDnJnXLKCxqLrWg69Sdn2MgNEOE=,0.83533454
Eu8p3eJCv3g3TxigT8eDM43IP9JoELRkiQUrbxNCj40=,0.97858536
t33Dfse60n7FMY7TNQZe5oqseEy/ay8Y2envR4k8CYg=,0.131791
UMyiGDCA4S4b1Goy8DBrJd0zRr5H/Aj1bjjW1aXDKns=,0.9874769
4kVxmNOB2PJVeGKk0GyM4lpRfCa31QC9lK9ouJOVmGo=,0.14605986
LLV/likI3uvZTNHsAzhCd7wmwfwstxF5RlFu5onTOFY=,0.9861168
Bj6l9FU+NFYLoh7f0hBiELv6GBj/jYkxQWZ+0t96vDs=,0.116127394
+agsw+vq2H4GgAsFiKob+Tiky8zTxH90gBqOmNIV/50=,0.12702873
niqVi0vtNt5qreF8s1jB6/EeoPcQ2O5nzSbyIbPizZs=,0.47542486
ZE6dbWp/IpkAIh+JIUzjZE+42C9UPYJ827T0W1KMaus=,0.110200636
dZrxRPYk5RF0X5Z0wEwZZTvBp5MKtC8QSMoQEkmsk4U=,0.14394216
V9UbjTslcROfCL9jMm4JI3ecVB9t3q+liFORxHF6z9A=,0.15841776
OBhCuGr9/Vif35ztzJ8XD0oJhZP1tFxBhmGfsvlZcEc=,0.99754506
/r1v80KcZE6wZWsRjU2DNL19WWg2RZVTFf1IUA5o6JY=,0.089094356
SEpZZOj6kvH+zZc5GR6j8xtVQ11TawITioEiyTmtxqs=,0.97746766
DsbcP+eF5LEgjXDgYSV9Tx4zfvZdeG1chf1jTkB5O4s=,0.11272901
BuEALuvszcWmP9I2GelZB/jVzo1llGT8TuJO9bT+Auk=,0.12062392
XIpjLNs4f/OHphnrSPoNmsrd45Al8pL0v74FgzDZHnQ=,0.16643761
BHjGwnuCouZM8DZUbExUAlqhP+I8AiQ8XTFcEgYXWXU=,0.1045936
6ER0ukeVV4dhQ2q/9sd8mELDDQJFqmeJzjl2ijVpAK0=,0.18169595
APhJXM2fnL0kHxsVX3p0/bG9YFnqKq9Ip7kIepGxRKo=,0.08981758
bHAhx599z8KFY/X8um8eOVgWYZJbvjvULYEJ8d8ZAfQ=,0.81046116
xogd7PFbTiMjt8wumvhKrAZsBcKVR1uANTqNpFffFsk=,0.14521237
H287rlbgbhKjUdZD1CW9zYTCzJnEQg29BVYW7ZxkvU0=,0.1253008
ntkJPeT9NtcY7En326o4Jq7bAlGv4WDnBftkLZ/JYeA=,0.95259535
z3RCyzCcIGbmbkORDCG6BI2FLvlMf11morodBNMcP38=,0.08668226
n8/jDuDYE7B2hmEW4wNzc3/kxkTSDNKZNPSZWZRq1fg=,0.13894573
YWgrNnnB+qKtP55Fs4AHTz5rGswGV1WNubHgJtnawEw=,0.13096403
h+CBed/ciWupn9KKmmEGCIJTsIEG5PcciNR4/t6NPec=,0.68389714
Midx8Ua+NYg27H3+ndBco7picZK3vmaaKVS6Gv2MMT8=,0.1863003
J0NQfKAqhIEVQJXUtneilX4rxGC63iQZzqDT2vWspRQ=,0.12327382
w6sKL5258dQ/BuHI0IQa0A2Z5Mgnbxkk9qRqawowEEI=,0.16304556
SeDRGAnuG+Wgf+XyeahU1TRGC2wFhtLXPhjfiQhZxEc=,0.9762967
xLnG/sYT3C8SyH9vvm61wgnMvYZoJe+bjRZ97FxhMTc=,0.088915884
LnJekngkWUPFIpijAWPdZnLpmqyeZU8un6CdX3WmABA=,0.029332025
Wb1rhJp9X1yNgAaRIt0zaPcdgFVuiNxOyjaDFUPd/qY=,0.13374753
//4NDf0IbQmak7rFiydVhWjlTLe947EQpOoYvcriQ4M=,0.734017
YuGSj0Cj9eVOrq4TfWn1OdggKFeu46PueA9X8x27wWY=,0.14152032
A8uh75uqjPyPxN+hxEsujReoA7//1Ark8g9U+3nN3dQ=,0.9714981
KbC1yR/vGQOMkXIuSvdAROq4M2mXU7c7P4rxy3fh1pI=,0.14079
lSFm/sP42ZmHP9u19OSn/FTqu2SzKLk0h3v11GQGD1A=,0.076355256
P8v0Gpb25ec5O27TC/UNkWMwp/UD+et7C+1nw5RpHsg=,0.9885201
e72DNwe23D1BNWZyU/f0oncG5NDo91ghSAY4yzt/OD8=,0.15160099
kbO+E5WtztfSOnAm/wFs0pbBK7uzXDoxylYGV36Bttk=,0.104933865
O2hYmsKQH881FqfSiTD2RDxOM71ZuAgaZPU/YgnvZGo=,0.1475636
1vTXW0K9Snn2Zp1eBMDJuALG3g+XtMZhAMeYjktD8lQ=,0.12847157
lfw4LPMyMVxsquTB3VHARE6yXc5N4KagtQy5XXSJb2A=,0.9541863
Uer8wzF4BiAE3qTcbucfDnBeid/JUBBgqxiL/J9SI7w=,0.10014705
n7tn/bJRNtnyw9IuupgyEEubLmxdeRdUFQgrshPltMA=,0.13365744
b/GxY0jdlNZBkwnccC7yE2jaNig6rQBDIGQs8aa9W8A=,0.1335072
Hsgr/nMBI/V+zvczg/AwMZ7R5CGhmdjhrFNEUuTkG0w=,0.36995453
6PQEzz6+idtHme+hPilquewZOf8bKPRXILW4vFgzibw=,0.14962432
c3CiiW7qUb1wDKyDXK3QFS26pEHnda9xX7gFq6DsmUw=,0.18432215
wFL8v08ZxiYmNJVEChMBVeRDl+B5+ndLeP6jm38dBfM=,0.1370214
cHbzQRrvbtHd4qZDIX16tINLWM3JYrLLCnOzB+Y3iN0=,0.375572
1Wg5iGWt4DwcBaqMPrrIgMFWyrRZYXf+eQagwCbQtv0=,0.11006232
tt4u0j/1YcvNLvJ+2pJTdjDE30ZIXJGd0uhPEelQTV0=,0.98620635
Kr/IHHI47IG3ZKM2xvsCjGThcBYuT6wIY8+45niTEik=,0.15449975
uhMJwXG2iswI5yjsy3G3BMhpEJPmFP6vec19LwtOecs=,0.832006
i/Fu78oZmw8UJecG8D6zM157tYrt2sLPTOFocXGkdCY=,0.14356877
JxCji3oG32t+pnR+LP3tCzaxWo/GioWVmDuc+XLKZbA=,0.43846267
3eDOBo1wgC4/nPxeRrHmYwhFsKsrfuMOtFu3DlU+A/E=,0.06875098
Q6VMSobSUL8OBjym2jTyS0gksZ0EHAhdwaPyWyHn4lk=,0.20324196
YRV73Vh01XOsrW8nTiQWV0yqwUim3FRFcrPR4ByDr0E=,0.11722584
9EdxTMR/9JlKDS4PZKJmebVYLAKQHwIi92tGq+/J3q8=,0.1509354
qo7csgZaBkVRrN98cNlO8MZ0uMIzodoPgC67DFP1ifw=,0.21877904
3scNjkwgOSHtgre4kqHMaRr8F+1jAEi/tIP2ko8+4kM=,0.09735138
8HMdGuPXd3Y638D0YPBZFtcRxlBq6KQNPGxl6QUXU4s=,0.8424284
JMRFoMEBulYkVgMyhQeJ53joIsQFAqfIwLsf9wuUO/8=,0.13318707
2sCZi4QuGydlBPZwzxs3T3kyTffamhkKh7lzKw/k8nQ=,0.7187907
iestxyG3d1W8eePb/TGGpjuPvRsQ5KC3cG+InGiUddQ=,0.76884747
wmkZBVHK+pAuaJLcYxYycTp89GQtaIumoPG81EQDiZs=,0.48632678
XS+JPsGDeuRf0yKnOAcUKVB4nyntjgMRgcnbwBT9PTE=,0.83898187
TlSH9Q2iFDMBeFusgA0TY89NVc/hH+n3d0/7a7iFuJo=,0.0718145
Y7WFT2koJ7dZI16tmzTVDudsuMlA6Bsr3krHDqVqqL8=,0.12941028
AU6cUEODucFEn5gfdIAsj9/cdB0fRsCyfh2ETNF+3VA=,0.2371273
1IYtW9M7I0jq99T+UjcfrnGQSHoFoE4usBTblUbE+R4=,0.95977825
3tFqaqkSBd2nOqkS/ANV1YMmdrVa5U55Uo4RiET3zDs=,0.26314592
6eUnXzpS93TISpmnnih8BcjCIxpO1u1wARMIYKA1MhQ=,0.37616548
ffJWjZXWc96X8RBA5ZcF4NRnAd0O/L7Aqv+1wbkIq0U=,0.1615767
o5WYRhxugqmPLtUAKtt47f4oRHwWN/yUAqZ5b9EQMeQ=,0.08649935
RT3OkmK6F5ELplnUmLZH83iTxVkTyDTupOOP3sMLahs=,0.15137249
/VS4GggYaGdyFR74TdrdjueIda4DARnN8cDjBb1IBRQ=,0.20367725
Rd3bJulr5yq8MnGnep4A3zJ9FsQJkoRSpPl5qD+47lI=,0.08237549
DIVBA4W1mjJ5baafVRuE7zi6P4Vyz/ad3D83hH/N25M=,0.35980177
zk4BDvpbJ6BpklQhC0EerjSbfVc/yrjHTm4KFYxvYm8=,0.11414797
lW9BU8x52g5jBdc4VHtWh3JgRiaK0y5sXPpS3d+bUqg=,0.63383085
yyI0hNVXvmLTjKW0lS6EwVHw7s8QeN0VvU+a+vGUqjQ=,0.077191
+UqJkeADrE5p+JWjwED2hd+vF79GXgPz07UIYWvA1jY=,0.99471277
n3/HHcDS/HtQlgMmoJEfrd7NObe5hB0HvC3AMtlIYnw=,0.11647134
ldULGxUOZ/gVDy1nsJPxAtGHPsJ2B09WIWe+TjEZgRA=,0.11900431
GGKa4KDp76e6TyVVehRcPO6GfCZA9j5pbXyHf3xGV9w=,0.8469472
aePIODoekTzUgtTNciJAf3VoLHC6DAVC+YbP1+czmrM=,0.99800223
8SemwDGYehX5Y3slg5fB3DQHn+Fc7qQx4Lm/bXZuJZo=,0.09341282
PzfQhkdPY3qk1JvGGqBtCPMaDqKo5onosFS/TOczAdY=,0.1509619
f9RAu5GysPg+c6HxatRZP7zBRISYmhQd1KN2MaUmD5Y=,0.19805707
xDdLTrT+ALlFEihX6JQVj/FOZAlHTV+JzeS9JkicScU=,0.13237025
cHtvtYMu1hS3BzzE3bdh0r8kd6Zs45H2Y0fUzJQNl1o=,0.12856078
iKZggMvgobLESEYIwZTrdute3VlV0P/A4naT2RBHeow=,0.51064765
zpjO9L5eZp4N2RGhfwsqNHPaLdmGkqvvSNbA6iknc4c=,0.12599555
pnhXG6MsQO+xNufDOFMA18rNaYtkAWNbDBPvRBaP5no=,0.1218165
T8nufpI61h5FW0njTkZI6MWWj8krr4SccR94XpCdbfg=,0.8566969
vTpmRf4NFhy/vbop1cb55ii5Q0g8exTfC1wL/c+W3y0=,0.124767855
x7DTpYjSZP8Q2DiTmR8MLthi2Homnee9jkbvBh4cFhE=,0.9374782
QhRYJFFRQHE/f24/9sKoYoeGn/kV16j3Z+hhI+yiYF4=,0.99797744
lWnjqE73aliBVZOw2dqvEC+YZsf+zcpqUEN5QSTjK0M=,0.15246652
OVxjpwJ0oi38jKjGYI7JA8Xm6jAllmt5wHFleJb5Wg8=,0.375572
TzmX9b7W3y5p1t3b9fKRhR/MV40YWNC3RUelhOaYeiY=,0.14953256
BcdpG7a0QUzfxtVfCEngEYpzO31i0DWVGmInzs+xtao=,0.15630251
BlMaNV2VTiHIBMf4YFZH70deKLLSv1ZHtSDisopPgwg=,0.1416018
CNCgiUqQHsjexPfhHgmvmA9bondJVfLY1RWidwPQXyM=,0.12894906
nbJmrKQPOU8tGFyp+77FSRkwzAydoicmzmab74/rfTU=,0.9841263
WgmJPwJ5gNPz4FhcYx4QycdHO2z9PcLOCPZzHEj0b6U=,0.11299424
+8Eci+Xx0ou1HwUSo6IZgEPxElOOiTcZqY867iv3H8A=,0.16030619
PUQgutJcLrZzO4l1LkpHUSAT52Ww82NyADlFoxM+rPs=,0.08815671
gy1pLlW/8kEXavpHVL9MTrkm4q1VrqgSH0SikZ2vfxo=,0.23369253
nKmlyEqonO5PDFesev6+xYEEXGCUqFVNI8N+ahPOEDo=,0.7708318
Ns6uEmeNdIvxPRIUAOZfGH2dxxrYjKO012VSVaZixO8=,0.105882674
XWxWJjUfJuk/X9ni5Zmv/13yRlqWVjPc+KpMUi9EdmQ=,0.9203898
4AcFtl7TSYxnbX4HaOsSGTfv5RwKQ6pTy2fpVFHlhF4=,0.13941088
hzehLqlf+xo1RGepQRjK6WiTmLBcfyvnl2attugeIKg=,0.15696786
XaPSKg+mqByzDKaVHJNiRiYuhPHb+ifrWE5ZCu0T07Y=,0.54207265
fjmrQwnOVeT4uj0XAFHu2SwjZ/rACtkQpBoCe3BahVw=,0.49907166
MET3YrSlOPTvoTYB0LOLvhbIf9MJvgNcJp4JwG4o4aE=,0.17288236
8tpuPyKBGefRGikw5q093Q2bTv7masBLps/S1dYfdTA=,0.094497696
Uf4lCrYH0VjG1oXypov/M02eScd0YwWSqrZsIrwfBAw=,0.093826085
QLv4XTSE88Xgo8VK1hn35TO6mH3Nl0G/dp2/hRd5aMs=,0.8616214
s0OEt/P07L196rjCXPo+QTJReApxpH1ad4V1HEz5qvU=,0.46944404
WuwiiMWq0+ha9qRU5R5P2jnaeScX5dfY0Yc/pQTVQ3I=,0.1543255
daM/qg9hqL8eysNRPM5I4oNvzVsKTJZHJfGwQ2NWoXc=,0.12389747
5pNTDZr/y0xBgJ9Vv+TOlA05QyCgq/Phir+XRnKWnho=,0.080157876
gpDc7nen5QHG7atR2RGuvmx1cjCrKsr1tUHCboOm1SE=,0.99659204
de2GulfAiEsnG6BWmy39oU0Wma7cI0aShTLhFNHY134=,0.12697937
FYyvGCpbMYGapz16hgCvIHlHDLZRCVI6c3PxVRgTLwg=,0.15449975
zFzYK78blccQySwQfvmz9xW53stZRznz+ciUcmfSUks=,0.24940081
y4k71Bbo1Hh6v8iJKulAEIU5lhlFL7yraGqoOBEMvmM=,0.14420865
QdXM+f9Y1h9O+kEqFIqwf3lKfA1hWtGfE3XSTrvzx4c=,0.14244469
0qjOzu9RZ9zfap33NpDtJ/Ea8MR4vSfNWiIOI1RJdL8=,0.16208296
tKAQGNBUC+I4pScOaLXe4QHxKkrxErFCZ8K4YSKGZR0=,0.1692503
wb07QvN6w1Aq3rKM8XSezPPq8tlEUH21pnH+BxU3TYY=,0.15449975
S6aXCFgDBLTsFPgkZw0zXjtV9wKnEuJkLhtKDahEsCw=,0.15307514
vMy/Ph/yGiUt5No2iDfTrVo2tQFegxquhBC+IjVVZBA=,0.14400893
o4a09eTlgRK85TsMmJn7g3wEdX8fdcIE3hDG9Ydh5eY=,0.12626226
N46GvAdwkYsKo+8amMYQEAkYFvztXhSMcOxysAl5HoY=,0.11537741
IK+4WdboHmg2sLNyLYdjWd+O95JqmZ0iByqvCOOq2XE=,0.15596786
rmQgryOmAaAF1rguR6QAfNsU7fXBxW4SvuJEsBV68rk=,0.067573264
TTUbTHrPawJXOjvXubj+Yp9ctyt1ygpvPiYbN8OQmNs=,0.14808196
7ClW4Rvd2ij64cRDF2rGAI9RQZRWl2fYrVJLh5AG7nE=,0.47223502
VxX5vZ2WHvJBjBGJhlIklqQVfJe3FpklmCOKahEo/xk=,0.67344403
+lTa4EKwToJxcX1YNxG2kt2IfNayhRbXCAjssSnIuE0=,0.35980177
cCrih0Yh0OAggOFou7IxfduJSswpQFfLub9mfi1wQpY=,0.19250359
MUyTozw60fVQ2rJtzRzbifafKXsUoFI8MIWS5s2HKsE=,0.43511346
z/bpgyXUlDNtYHhXst8OyrSW4Z/Mg9Sf43OWm8W5Yj8=,0.09739442
NT7/3xkNm6m5lPQ605SZXB6oWNugBXh8BpZsT98rxu0=,0.12065694
Q4Rt1XBlu89y2PnnoUSEDa1+KdcBQ44Vr23rCmxK3vQ=,0.13480759
wMsw6MXJQKX/T4Uf3N2FF3gcOGxCMXetAUbEdtmwvNc=,0.5207089
iBiycCWqatChExio+fFl9nLLxHJo6/xvx9Uom8mxlMQ=,0.51971596
+pNIl//8N6cCwFnbenGW+BSgCfqFXZLCnR1F5bWTUsg=,0.08815671
a0Yboo90wn0QkK9DkETKB2KxeyhaMubXW2JrxHqHdGU=,0.116027035
ck5FJmNjUtjvw2U3ALsKQCURnZpxocbzaigFhDbnSqI=,0.111626804
pG8H5RVat3R7gWpSCNz/JwYFe0C64rwWKHq2rX10qoE=,0.15394682
vUVprvBE6VW3izpEj+Ma3KT/LpkOL4l0oi6E5i5NKiQ=,0.1068976
T750AmEIpa48bp6j/JyL5cbFfLV4QpWnQY86zT/mtVo=,0.78680265
qH5xsxUcuvU3zzXGrpEpqIYZX+4N3p7BNCLWdXOTdLc=,0.112522885
C2uzod9UEGkM+t/gk76TgGR8ONn0M5Yc2zwYuVRqMa0=,0.1218165
jQdns/KwBc8mLBHDiFZipPYIsITKVInmxPcdAx4x6o0=,0.12472001
nyEZp41/QCZ7s9czrh9DR541yG0Ti/0Cu3XdXbCSLT4=,0.52712494
z8JQNGn1m11rDD/19z5YchI3Ig6Y0VTCCM4XehZgmrU=,0.1938728
GQE2vnw6LoUaNfVkK5npyo08mVsaHtxH9Y6WRUf5mXk=,0.15575403
hugZIYqTvQmwACRRo0eJDyVNvZ5VqNGIP5h6DldbgVk=,0.10692555
x6BL0A9dEXTHPp+9AKJMV1i85enPLRKtZGAsiFAeNNk=,0.08285368
y8esE3lhlobuFiNhbLFdGXX6A1wqTQEcVdTQaLqqcSg=,0.17142732
Mb8sCqiO7unLPLBurDRoUP9UQb097b7uOPSfEk9Uhzk=,0.11225183
rOX/xBbcIK5hO3ttiFD8YMtbky6xSdWWEWvmcS6l40E=,0.14584422
BDTIQw53xopJBon/306ZTyIuHXWNQ7yqE8pHDDQv35I=,0.6825547
Om+DxgK6HNtBKNWw2AWOEuLb4MY27tV966944vBiBbI=,0.15880492
gEGzeTBK3p96YhIJV6P07eUFgpVZ8eXEtwAkk/4WOt0=,0.14300406
8IFAdEqSOtGqfCbOGswG+e/0ovXFIGgkqT/KW9Rz8xM=,0.15874988
Q4QyWgGk83fzmvcjpFJFm/ZfBAixJoSxN8QciUay+Sc=,0.09434757
9pLI25uKb7xOvXpBoKERvIe1KCr3QfGO4nEZuhbx280=,0.13899441
n0NvlmkEGDkOCDaEVdCn7a2FLk4cd/cQ/YQferpH7Ko=,0.19227897
mDXJ6NRfBZQb/TEZ7/Pj6QqIXjUOJ66a+V58Rhu8byM=,0.16809997
3nIQeruTXmqdWjDKEx0biaGEVP955B4r/rlNHr1jcu0=,0.12026718
+x1iThPhXrHW9zoWiMiV/0K1p4U5UqW3vZX0QwvmHjs=,0.14263436
7JA/nSpA1gCcxBGLoCxAjfYwlSjfxM+ggOcN+O8/KNc=,0.15776032
v113yQDctALFJM2IlPgDEHmd0ayogrHUb81SJnEbzYQ=,0.030564463
jIM6W1CzyV20hQ0tnOe7ZFajqkyzoh0cVXA+EnEyicc=,0.12327382
tOeg8ZdliHog0i8iRdapUBRzsdjoEsfP4tdcqw+QcNM=,0.4721769
lzaGEPR2Ob6yqHi003r5YC3sM3XXPJ75d9Svx23hmF4=,0.12865184
jAdlGgoX0sSeeZPSMWXgEurvgBxFwIWsLZ/T+7sOQXA=,0.96630037
Y6iniuodrIMAsnB7+flbTap/sUKettcoyGf9Wa4cht8=,0.5811072
X3jld4eEeaxTOMY5LyXs3F6XYVpQT074YkgCkPa1dqs=,0.06677336
ki6PgJ2znYJGRHiS0nMNIRHP/Vz8suqR02u+UoTUb+4=,0.19462085
X/eYrnayDc44GMlTDMK/AZP4w7PdQebrVCuResOYiF0=,0.13485028
LamAhcB2uvQQOYNJ3rkHmV34yMKYhFOZSCOnEKPdNlk=,0.12468605
A2XJQ3OBXeCS+Ps5RPNKlLZrfF004XMrQQ0EmFhtaeY=,0.08624643
U77cDpeIEMhT6UARrliJ/sdgzA0tGTnZsTmdzhzjP5c=,0.11838936
lzuOtbtbrCg5Ms0XOJ+hrEWey5ea29ExDJTwTsRYU78=,0.9535375
+vb5g1jpHLVTxCPiN6GLwX2OHhFRru8xrGORDAJfYiI=,0.09803797
nW6zaCXgcaoB3YjYCbUImLgBg4ZLvYwax2F1pot8DhI=,0.18272573
PF96+JsR6NAotAa1bEC5L3e+s1Z29QkSFwqbO4uV1EM=,0.7452671
3DWLS85DbvM/+Vtb9+9ZBpUuy3xLoUQS/HdWsXndFa8=,0.064637385
A2uVqTWyP4lUaZRVoahjl+Fz09zmipFKaome1wnOQ4k=,0.1699711
Fmb1hOSykn4zT3yqK1HbPAqXFZJhwFD0CU+NSE/1JCg=,0.18457818
wsw7ZCz9c28ohVIkzj5t221/kItqQ5OJJYqDnJ40IcI=,0.20907499
7IN1UiGIqpvQ5JbZ/Ck21flJMit/Wms+l7nDRn3cB6Y=,0.12785208
OArPu9DSVBQ/b0ec8kwKOoYImZ/pjGAeEaOvKfqjmoo=,0.101551175
IN+PEtOXFhiaI7fRn6PW1iNYncvRBqEdj9m1BBuE7lM=,0.1863003
HOdbGRpXOyJvPMlvbCTG6hCkAPBhDEfSW4grAqNSums=,0.9707336
Nn44pybyEbOFI7CmpMtQnUzyl9XauhhOXAHWRFEyh20=,0.15483183
MQli0bLE425CilBqT2+OV2wy8Cs0pDHLliSiRvtEva0=,0.12517785
HwzWa8CC/jVped6MgG2KbRBQEDdfYNbtK7ryQiCf4UU=,0.15140678
88Gcd0J/F9qhdMK2MYP6FoSVNtcFcGBq+lx3KfyoXQQ=,0.10692088
E4DyeN0OvmiFocDTYmBRopHd/xS40IyN00Asue584B4=,0.17632692
Noug5aBJ5ngOncBfKZlQzJdOSGoQBjwM8i6gC+F9UWM=,0.14079282
vJQNovG7C/PCYGdZlBa/sn+KUuCZxzRKiSioNfwa+Lc=,0.10507597
UWTqcvYKFkugGq78jMNrsm7mibPU2bkWkMWdR0IPtGM=,0.50484914
Ed52QlS1QLU3Q6O/Z9WmXzCq2DHlq4CtfWPhjusabEs=,0.17627417
INIHiNuCeUoPJjlwgyLtPaaKo1xByW2D0YNF0UX3urM=,0.19998237
biIoCQejDQXyUAY5UhTx1diXhRHJA5jLh7FmyA4y1BI=,0.45989138
kfCIDgIwAYfWRP3wZckwN0PmjyvxrwTa5LBQwp4Jnn0=,0.12827542
krD+GRnvxyVfcvIklCmhIHWGCtrqsnzBYrrhHc0uwD0=,0.36450282
k/Hur8ioWj4ST9Wuuahf2TlpQnQFNVrX17Rdo3GKGkM=,0.13236639
Tcu1bRn+wOWiSwe2TLcVxH6kGsHNbcS+NlDdhmIIquk=,0.08906081
MDf0Ixn7XtAEiSZyS/TDOutPwakbyz34e4xdLIQ9ZhQ=,0.12062392
AMmUuBeY9IRvKEqe1e79n1b2TjNaAXbIwJteWQPuoHM=,0.15137249
DVN5e38NF6Y6G1pII8ROU/cFiRUz40bRCX8KjAmEFXg=,0.49780148
UcJtz2EQqvN4HuVSLcDSh9zeusXCXcjCOMvrV/3n8Kk=,0.088997155
qIBYJzpKfqSHI/3fN3qRLNITEMRS7SdGy2E0AG0GoBE=,0.6380171
sOvhyaMyGIGU0bOv8/1sNBBQ58ORJzr5EDWjrP9/o4U=,0.09716744
uh43mkZa/7QDsdcsPxz0VWmO0OVxqSY1UDmB8ooc02A=,0.11621003
e+9abAMMUGYj6YJI7K+/eV5nkMD499rNWTjYY6D4cIY=,0.15449975
V9l8QoUjVx/TQwP4sr87w1Z9hinlrgTIWNqaf5IjZAI=,0.27381068
wnRKLeFEE6bR0FqnOim/4Y18T72ifYVAH/b8/ef0HsA=,0.81980306
hyCap4qol3OfPQuoPhXivxqnCvLTSOq5rhSkvdSeerA=,0.11396146
Ltibj7cbpDM+ec09MB7VeuhdKy0+5ODVJtzJoCGRFdc=,0.14263436
OPWv90Gv2SEcXfe/tflt9mQyx8pUnXYiK+NgLW70r0g=,0.54114586
kuIGLkkKlP0Q5aU0+0eW7tmGySp22pmz73cakHPAMW4=,0.9124105
G1Y/2ExMqP4nAtGJZkWCFKGuDKqzj/ArfnnbID1NWro=,0.11722584
zChEM6+ftXoM77H0PA9gwcahklWw5d/FNaR/wY8Pg54=,0.08668226
jX1BdHaIunp58nlDUI6CVyx25BOUGegj/ZvQw7AIrXI=,0.20401038
yaLFQzO0HXajhi0qpNL8JxYowsDxFXNegoZEdiwT65o=,0.11534807
KXB+aWwr2VOaAsW47gWo892zjKGn4ygW5qY5pQYTIuo=,0.0937884
12J6yxU6hHC+sgnkL4FyLs3H5/VsLtDr7yqR9brn6f8=,0.19788384
10qm4B50wsy/5odCocs+8ffFSxCuWNa4PZEnK3eu+B4=,0.16379608
VmgnnRd34A7H++08kJTiGnqGSf2f0fG0SDNDGz3KqLs=,0.99795496
BbOCvgJEKj0HyR9vBoQINSE9ZcErKXTXzz2Qp9KDdco=,0.19804963
Y1uQuKTYlkjkmNYi0PwhIE2xXs0lZ0quAGuOowFWlfA=,0.97388464
