msno,churn_probability
Fjl0v+Yuc8DplK2WcOdjVnKElJu2lq0xtojez//t1fE=,0.3416527
cTw12yOQ7afwrttMUfWYNgwsk9r4Bi6egSRFr+gqcw0=,0.9893491
p0MsbY1TCztioX7O1jc7C6qYEHDttTZ19Ck4Rm+ylPY=,0.013874539
OY+RTVwFGLmjC/1h8YFuKB2NaCydOZmQLg5XxNsroLA=,0.01896735
InA/bQipbMvV83n6QnXKEdJw6WCffoRqoZ4XAA6nmSY=,0.9966119
UUGdNd45gFI49dmpWyEdjjPipnR+ucbnK2aveHNQFjE=,0.015575447
1siVSjsKkpiHP9S6W/AMr4zwQ9fCYo/U8yPxl/sNiWc=,0.0030167946
Vzuv1VYGOSSpU5ybFhRwhKx5mSB0ZXPm7eh2geNIrhc=,0.051971756
cMl2koQgZT+2M5OKgybDHlvsyTBrnT2y1a/a+nBn5ZQ=,0.022910753
2mqSGZ4YZwk09NZqLM++7LCnJvnisAIqAoOFnIsYHGE=,0.007184388
aIU3RWqi1ew7xzdw1lOpodeORd7t43aevxFHBqm9D4U=,0.01004717
8ageDqGFPCK3H6/VZbrIGRbflC84D5X92oeDZmy6I1w=,0.01864491
YrKI1oEF5YE9yKbobtj02Hrfa5hpCfiQJLUQ2UUtDwY=,0.009651694
mFm2hLCkzQ291v8ToeoMKwyDIoI9UMOFzPU8WlGT4Uw=,0.02059584
e9C9OWDwz+bCjw+4IFwCUyQYikwR2xfMWxql8tNvhZQ=,0.020169519
4EVbAoVZ82W6X6MJafKQaVpKFHo4Qc9sHwnCIUPJpqw=,0.011466035
1clTDhFTFuTTAhbZCf9FS7sqtwb+atuinkTHzBAd2l8=,0.14365819
oKb6g9uasuY110WkKMooVdvjTSxMVeQk/l7xXxwM3IE=,0.00955019
afNYh/P7XqABHgoz2uzjJafpj1U4Jvim6dErvJ/2+0U=,0.28537476
i/QecqiV+ZxEHJNQhH7jD7wC1Ni1wFZr/vQ9jt4T84c=,0.0195098
retSFe4WaE1Jj3cKhUJLPWgIZ65oMmkywRSnmQ1+81g=,0.0067462805
fKj9svk7roNR2zFiEn+gzNJJu3mKVmPeDE3UmDAq+hs=,0.21121119
f2af61iVZz4M+zEu0zrJ6uR52sC0rEqVFuthVpRLD4c=,0.0021718824
hsHIUQgWytJutb/X0RxWrjOFMaYLwLQPF28Hlwg3RkQ=,0.2646944
tCJoqbQbezorymbbvjcukK5aaBiC5kr2q6wmnbQFnQo=,0.0056661675
+XPLcsur5YE6weCa9Fdk8J3k98TkVi2o7DKKkAzWqBg=,0.020107929
un9KR5nG4tyjmQhIVFASuzC4ATfvMopHuR6k4hfUvoA=,0.008146105
G8bzQOnN5Uuy4t+Ki2aWf+IxJ/D0EEUyYBspQsRvgh4=,0.03280446
WYRtPqV98SF54tYhXjXofYv7PWYO6zWWZEOTfPHbDBk=,0.15562497
DV0VuNDW96lzQPbzy34NqAX22cIRyWUtTcb9G9DvdsA=,0.031894248
1gxs6vOENNMtRccQIZfX8xumEFB/IMH1W6wO5pYeQKU=,0.010010465
eQh4FWhOGFr7C0RvsK0mfhsBVVafnIQPjNrzRr6UfqA=,0.0076939655
FAbG/NfEoqIqjlki+UWSFBWBY58ExAJ4ljXAkwKnNYQ=,0.02557618
HhR2Z/rwOxhKd6EntfZfzxWGjf4CblENwjvujRz9WMc=,0.0061021294
PM8aXEWvaCYzK74635PIfhgPBxJZS98i1dOKTZo1Xpw=,0.002786336
oOJdUdo/uH0Y4BxHiKOUAzD6VMpNmpqCUzGVGfiel6I=,0.003598643
Ubgsk9OCvf4qtB80S8BQv8/CSjCnTU14cvd5OGE08Jc=,0.1425089
uY/s37ZQdxFGJV2NBcNF2781EPDcQ4qIcEmTYpcLIw0=,0.029714983
BvCLf4hfwV3WWLtduWerFIXzkJOICEQ6TCE96QfGEDc=,0.082306
j9IP8PIIsE/pV0PiZQ7smczzcYKqD0p/fju6gV0a+Fo=,0.009519959
ZSCSdZ5rQud0dNNOySwyocCqESjtUEufR9KbuGJoPlQ=,0.012646008
8Rh1xphIQmtgyZd81cqo+ce1HP2d8mwi2yQumEtDtv8=,0.01689153
sFofir9cI5vL8yfUmigkvLLoTynAvP9VlZ9GIwVtTbc=,0.014962723
ca2JJJ+ROzPzwzNevJffw8u51HiK6rmxAkwzWsIRLrw=,0.027341973
p1oSS1YtAd1ay+8ZNB7EUqDBSwtyfq4EU7AgksCX8mI=,0.015827652
GOw5jZM5yarfvvNjPv1HV7ePzs2WWXfuUDGorkXbqXQ=,0.22193716
H3fPZWd0bmVqQXJ5GyI2sAjJ1QfnZgfvThTN7tgKN7I=,0.008946339
9YpwWKyWHIIKoSlHkrcx+WY+FsSJdb4I9Oni8MEQtxE=,0.00020807266
2ww3T/BdmQ58Dc23QBPoOoJ37V/PDcoe7jTc9E9KGnM=,0.03809662
aRlaMklWEHBjWbaKuLuujIJGAvMYu1KJ6nS31/XzqJ8=,0.93182516
ZvSgYQu9jE6cc75hW2NjnsuKvQy7KpmnRDK5MD7RnUU=,0.02303192
qDcaz0WDgxbR251x3FnUTQ2nqC1jz3jakDvQhH4V2x8=,0.019898701
oBYThPjMD82PXeVWvTog3aBInYiHJJlxHSXz9f2NXfQ=,0.014777673
4xRuPObXYc04bPTVjR9dRWN1tfAO+XKVKE2/C/RZaY4=,0.009702061
dgCCAkKqHvlKD8GnAb/s83dZA5488bj4PKISSI3Zios=,0.02443384
8h3HQ3Tgo6e0W58EQTpwMSy5cUATldOjPIHBKIlFdB4=,0.02768637
ES3BwQNgiVuc0vPHhMwsJQDMvIGc3xlYMapF9iHTD8g=,0.016812032
mESB5MBqUutLk+tm+9A2a4rLvr30xfGEresl2XjaFF4=,0.010842069
BTzfG36bHkyib667ZyM698QIzyzFqKxYlwqywj4Hiik=,0.008599662
g5isP19qSkS9dbFPWWiO9NOK7gJ2kDHUXgX38bcr5G0=,0.01943261
8Nm/pseo5pL2erM6zy9Wc7zT2BtVBo6hMbkw5axNwg8=,0.040613562
k3Q3wCGF45TOO/ig/kKu2cU8Sj0ZW4a80XI5UpvBjxM=,0.0048630405
tGtwckwY6VFDU41b49vFwE2wZA5TDeaL/oudL5X+B9U=,0.017017432
KewSbPunE83Y8UFPVf99jUtNPiv7URQ/NDf8rI6dNf0=,0.99986446
L70279+cM91TLE68aoSqlCX9b48ZxUzdLC7uvqhODfA=,0.024445327
uLY1ngi3zkB9LIWmf8f/QIKOjX3I2dh5Jo8Cvba6CHM=,0.011297056
Q3oAS501XgNiNE76M1x0z1TIxZtw7HLGOszJqIfwnrU=,0.008649284
grRIB8t8xFphzuZq4eUBXIEYGMU/r1gmxFfgnwW3ndY=,0.014318963
G13IT+NBQvZoiCySvTkZD8aCrsiP8iy934y3kixdB8g=,0.016931677
MVhguuLelV1hIgqGYX4PDVSOr6ohXfelN75XbzJe7bQ=,0.020446137
k7nj4DPSqdtQdcqatQP5n7yO36QB7ZYAXXQ8mokDqos=,0.0011704911
Ffb7jea7ia4layvkB1Q4GhhypcmpEo1qAC6a8AvCMds=,0.02062823
nXRXe6wEbOZZzodXPl3Yl4QvPgpq1teeIAScvcGBq0o=,0.008628468
so8dXZzOWer5BaRaMtdYrfvtXrZmbRJduO5huRIUZ3A=,0.14972885
oluEkp4KSphfS1PjBVTPafBSboSkHGY1XktTAAiKDvI=,0.14342068
4wyf9WAIm5Ny7ZAH1zwFPXVR5ZnVbLNPXSRrjE+B/70=,0.2465637
PyNV7OEFDnVd5xFlXweoi3NW45fS78Gg53SisJIH7+8=,0.017576152
7ClGE4Hk6s47/RZDppQ8gVMYK/ntLbJcrKe8XxSXrU0=,0.022003775
CJBSYfPkfEaFuzoBeer9+THzXkzajhLI3mNX0xYMk44=,0.012635814
1/gRK0AtFH2MJQFmHZfblGY0lhb/bNTwVlvP9i2ffJg=,0.0150518725
JPeX6k/D50hBjxNJK2PR+GKxmK0ag9GX1A3290fwKSs=,0.5625655
4XhGSgCA/s4munJCCt3vgr3AXUfe7+6rKrGQis8G2oQ=,0.01521389
DcuTyA49Zl67xYt52nahZ6dve1GsHDv5dV+4SSu4Yls=,0.0090505155
LkPl5eWllsfHufdk7OkFlRZXrJfY6WgUt2yjjQWpjCE=,0.0114309685
Lh6mpfwSO7ve1jNQvWj+uOatxrW/evDOTZmhtQHsviY=,0.06710389
7lUj1J0UMiFefGaj4IFqo48qrqxrvUA/FzZmMgTBqto=,0.044045243
c4WFDfsqxoiMGvm9kKgVpID6mHv+edC9aZa6SLfIRYg=,0.0038940879
Q08Py7Eub07RcwmF+onMX3kwPl9E5sLnQCWF6VyhGn8=,0.010758233
BR/tE7SqhY1dVMWooPu10PbHUI1fuzTzjKIdgKx9TDI=,0.5504177
2CznirV4NlblzlMNCJaOlHx/X2m90xI2zwZ5FXPRM14=,0.014172612
LquoR0xUsUdx23LPoKiRWCFPjgqGxlf1NgMKMyM8ub8=,0.26590827
8Sb1RSjXYpnmvAPkUYTKD/GZwCmDMvGgezUs8yyczE8=,0.41283384
swgAk0op8JLPIXB1S/+zbyPoaGfRf5+KrjxQ/a/szQA=,0.019189289
TtRSdV9DIW9f7+607S1vT9n7WiRSuq9abiAe7AI25S0=,0.01662079
qadV4/lLJtHuFA2HxNt/Oi8qqC3ZpoEpXJ8Uf7O0hxo=,0.7751666
XdRmoEoT8k8k1ZkEPwj6dJ6WMpEbch8JoEwI+AzzyjY=,0.03155959
k/8bjoOGIc+9F16U+XKKhIPId4Jz8Dw3vY0ecmWWwTM=,0.0101302015
nj/ZgNyGPH30liUP7CWsldQyPaoh0b0IiISpNzoV2k0=,0.018670017
tRFfu4HOu1hIfHRXhEmoeHIU6gNSBOGQM1E+Fb881Oo=,0.04641065
xsjc7L8a6gIRj/S0WLPG/NTclX4uptCKVZ501UB87cM=,0.65538317
2lwN6cgqq531fZkw0P4tgpUSMn6a2jaeLf3fAPb2STk=,0.12635915
9fG+WtSXxY9mns5LcbJEQSNAlppFfAJ7ohpQx/aIbGQ=,0.00019735844
ziOv426OOaiLZQM9KGcl+K0bzBAG5DkhPL6+UXO9R/Y=,0.98076105
rY9Ral5FijlI41SUgyHYgnLQhOsaL//30N6DXYBhpWg=,0.014156258
ELs8sK2GXEzl6aA3i1C2WjYtabOc+XD4bgJr2LdhC/8=,0.27035242
MxKdGLLaw3hwOejXsYKdK9Cte8hz0vJEm4ml6isjeO0=,6.8171146e-05
bVew7HtX6qOLUycEIrkD86il2vu7yy1jT9EdryYFAfs=,0.4036314
QnDQoYqdhvdP8Jt2BBW5K6B1e8CxsjSROHacYwM3zFY=,0.0066172043
6oWXJgTlKqE3f90A1nL7hbbI/X25rrsSQZdTqVGgAwk=,0.7427181
TYIIHC3QodCeJT+LZwz4fzMdelEXSQK9yEjE1Yb1Aw4=,0.16498382
4Uy/V6WDdkwPXc/KV1E1JBBdBbyKLoRNazeKB83OgZM=,0.02562479
rWk6WEs76tBN3R/YwAF/b8BX3QZ0R7h7Ij+ZT2gqoNc=,0.033553563
K44VFtSKp6Lp8ZpA+AN6izVAu7ejWAP6hBVUeRrgfNU=,0.27003065
yQN7UAQXPX8UylcC42X44+4Ep4dyERxK/w0BXUZ2MbU=,0.019296123
4aIfrHvBmZOiGpxISuLSH8ucDu9tXqUJh0gw/mVb/5Y=,0.21903567
kfb56NizzFGW6JyDJQjTfwpDeB+bCiZ2hgVOZ5JDoUw=,0.12974153
rNY5Z3uEi+CJNqMb1XXJeLi+QETcDe2t2ruOmdYMkfg=,0.05296781
EIxjXeafvU+LIG2bdu76A11efzJ8UGG51r77Z0nlUMM=,0.0085802395
gSidrjfc8Pj7pGPK38ZZ5lKMf1Pebjn1v9lsRhEesgY=,0.013439118
R2y0lME6WSuik0gMsOV7w9QnH9S0NWT9dIAQ3IVf1qQ=,0.009485327
iMapVnutKW2j7GgdHzetmSVriFJWRQZyKVcen9jADpg=,0.008153047
p5ytBcj1Mezshh2PexIKkQm0YiwuXJ1sqf1227j8z8w=,0.17317815
/Iavblse3XqbsPjVZ/34/rP0/Y/iqdbCLkOw0apO1Kw=,0.22422469
rzmUsHlQdRQaI7aaRta0lKuyF2eGMxM4Mij16R3ruYg=,0.028555168
/4+a/KNQqyo2HFYwTfTKlWviYO2x99vmDDB29C2Lwsg=,0.51442194
8UwHmS6wZIrS9wA7ABW90VPlLpwrE1N+YHwurlDaqAg=,0.04344823
S0935LtuBz1giUIgBl3j0bi+j8sSwfK8k+DXQ/E3yDk=,0.024368702
/GUnYWpMeh4laDNfc4+v0rV/Y3gOVtdPHxlGc9Jb9dw=,0.5364932
+23AMTCAaJL5uYiUp3aFuKetEzg43AQvsczM2Td5YWw=,0.0052101957
iG6pDtJdtYKV80rYEdvfc54D3Cq+EKSvD9uVa8HKJPY=,0.29262644
mi+EFoIRpxHkE93lpvoJaxO2nsQmvnGpEEVFZ8oqp6I=,0.6958117
kjYKVlHvozmUVK6+uKlXx6YEYX7G39ZYD+9c48b16HY=,0.022166323
gZAqLHjSjzkp/eyuZ2lYtte/XEqSYW3V6ppbbmjafy4=,0.30611527
97j3HO9Y6S+L8IvdfadNKX1pApU5hHGKHQC8bHCv+0U=,0.10910281
LD76miX29gzfMKbbaE6cOYgUmQgcu3HiYn0mAf3Rcs4=,0.19481912
zJTZVTm2sd5L/vWjc9kLgeTIqDBaxBVlWb3gqmMgjF4=,0.009377468
uv5TMUOUQOgPwZsUKYLI204UixHgpaCdJvw4gXBb2fg=,0.028632334
quewG8bJRLn6wjAoDBB6LgY9XU3WiiJ+PFuKKmYncU0=,0.3219645
cdCyeM3jKyI8LLjBTlsYC5unzdFEaOIU/+AUKMdsuW8=,0.018600428
VlfVJU+hVjKHKcZRyMEX1mQwxn+6cEQ8Lrn40qG8Bqg=,0.9940754
NuDWjuBJczZlMUIm5uHhCDo+oCUlO9yEoJFQYKrtK8g=,0.06779853
0y6Dirt6jv4lhpuR2ua6glDy9yByORrhxHMT43W+cuc=,0.013222436
GQ2sCXDRr7F/aqm6TUTwoUNszi4x7ZF87v/+A0MuheI=,0.017174985
qHk3GydDf410LV5ixNTK0t9hQWpWBWIIkWuZHykZ1GU=,0.0030181834
8g/3EmwNLVY976/mLHPJ1BOoZiSgs0IbwlmoCrmkcuM=,0.123433635
la5WHnXbHZZOTcgac+zAUZKJUqXJFeyl3ZRQCpJ078s=,0.10625593
+2SIm7u3OURzM8Are9NNwiKe9RdzmthpfPC75tFfmlg=,0.005993218
h1MHxVG7/DQu1M9QuRGlt3suUMW0TWaIr0SZglxEExI=,0.009977926
yAlCJkEY3nk0VQBwd8C26At+srH2WGgvQLqFTGNIDfE=,0.0006777049
25pdSQLzh/fwzt650hN7YIsxwgbU/VJs4w5JPznGIC0=,0.013141804
8kXyZKVWUG7DzeuEt7BiHAu/X/pzJdZ6YEaZMnFAPeo=,0.014485325
w1eWIYGfsFvuMVwL+DMqKqQ2LL1FDFAbfmAbBCDz7oI=,0.019781347
HM2umk1egjJ3FsuRB5t6hCbArvm5gnNQltZcycz+x1k=,0.008244351
DUn5jvpryqbiOat3aewBpOTk2vtmn9yksSrimLi7tbA=,0.032547664
ERwdvdcxGbW9pGWidiVO95/c+JUji0NphNSEFkECqtQ=,0.0068334113
rRfPlTfvGEda50hZoAdOt/AP+sxc2PNFiQqGneeiKCs=,0.99779713
BxjO24wA00WAwFL7WLft9Aeo/lNUq5+1WX4Fox5aUn4=,0.87333363
pAOwdzLfEfOOLJR1S1suxVQBJWeWVQkF11dBy/3AC1U=,0.0071671205
FesdO1MQkeTC/gaqa3aFQOJt6XkvNk/qWvG/bFMEOMg=,0.03794233
cjoxcPj4W6tuDlegOLSDxadkSrXzZKjS/Ce+7T+YWBE=,0.020298991
P/R719apMI0/eU4qCIaG6rEImelUY+ezjaVBnSv5Chw=,0.03247565
UjFS5lgt6fPlH/KfmuyNHNU5W/3sqr2UYWavlmmi2NE=,0.05237972
LabRH29BRwTwWtNiIzgM457SmvL0ROvVTCstw4qwYEk=,0.037102118
a3yziOSzFE4aNTWInEQCnF7VLfqBMoTmQN/ZKGiqk60=,0.007998317
1DV91kI6HPymYaVSnM+RMLizCQ2PnqOg5Hs7DSkSdy8=,0.94913876
XbIEpvul+eOztjTdX/QdsHjTlrSWsGhQOcCX7zBt7DU=,0.011457704
x+iRQVDP+C+ShBtxxA8OhvDNha/aPVCmxfEJGd+2XhI=,0.99841833
Eq7tUyTTbXI2mkfNrNDGZ95PJ9TszCXk+D6/BLCRjv8=,0.0058962707
gt3YdOV2SljZg1387JhMxSTxp8JxUT8/dOZxORjP+GQ=,0.0041815136
DFlOXOBZ/qnB1rm3YQhtbUdKNwsNhSlDRE3R1+kHDFA=,0.021695305
R+8h8dfwbjUouNFU5vSSw9jP2iDeeASYzpncvdcHjfw=,0.9139759
3ddqWk5L8au3K3+++N5703t+PT0UyFNVA+153BWOp0Q=,0.0040460783
2pxuk/O2wXYV31QZT1nJQq2Pu9Wbrq2KtO7afyxT1rM=,0.029694708
oT5UfHX7Yp4irJyucqATAXc1tlKKjAv9xctm13Hbnm0=,0.005471978
C4H8dXE4qf200hUKc2+TRJhJBnM3ae3/aZ2rZyOk3+Y=,0.036065746
K/VIClRk/7feAZ56LOPj+9cKcxm+L7yfONjtD1xxxBk=,0.15952785
qIQL5KET4e91ZPGSAhZNhPeepSpUQHxBOI4/yhwPao4=,0.0120947445
bIyxIrEiNuFALVKLcLpafJJAhR1DJsLQGw8RcMizGVE=,0.5435449
Bme8FI8DZpswZWegTQeTYIM8FyvZ3Nq/WjzYXALjUkc=,0.021860024
4QIOQbU8aYDMZmq00n+6LxhXCCJe1DWBP2SrvuPFLss=,0.006894243
ohaE/Qx8NsApBWtVARrdlplOdeClvTYE5hWZNolb4ZY=,0.9160667
necB4QrImx9dssxF84iNx6vRNH9Kz1vUqTIAVdI+MzU=,0.28162426
NATwI+W+IVP7vQ66spjB5kdy0oBCIpbIggZt6EhyfAg=,0.053393386
rq7F2vzJVLW9+40zx4WXTEVe0gsP03rQSPlanbGGW4I=,0.015600591
lYzmi58C6mCmpNh99BYYnBOPKWjmILtThgsIjBPyC4M=,0.003747736
AZ4AZvb0n90GT4JSvOzZehjV/zchPfx4Kna3hDm5YCI=,0.05103707
lmIQ5lC7WY8MBnjEueCqt4FXT+8D0V36iRGQgCYK/Ak=,0.0013960614
rOEK4r2Z0sFODef+hdkAqJVVJGGUNNpXMmde7qft7ZQ=,0.04082803
ywDfAWmf7Gonq1xvsP/cnq1wt45d0RHFMXtIQATl7eA=,0.054320414
5+7/zoDFICAOq/7M25DfT8HGQlz/EKQNTZnh40TbFBI=,0.004689357
nWOfvwg1BKoKh2EPL5n5A00dXbRFtnmrDiehqM4P/YA=,0.006222888
/6Me0zf24VG3D+IthZv8Ict5uR43Y6Zgd4pfezQVVGE=,0.020496178
k1nMolTosZ/s5YUd3YChN9ZcFe6EY5Oolvknbi8/sQM=,0.026253877
lpILe0tG/IH9fQ0qoDnYLxP/aNU+EI/dPWt5kBCbcv8=,0.043082923
UhlwRH9shnzMHY93pfWVWYM9IMRrjZaZ/EzA53Vxx2I=,0.048110165
dedizF4eQM+aJlimpJeWfcEboTygkjidLXJejOALTVM=,0.24618134
JskGDrrDqDVHUkjUAGrezql07xVll8nDvC2HAlJ1Is0=,0.036480024
y5ohDmPxiRvkoU3aWVTrymOtDN07LZpI0Ggq/RVzeLQ=,0.010997062
iVXeA1v3tQbvqoYBhgf4On9FMnLl/n1Ds5+fdBnlrR8=,0.000118419965
8FPwRv/EIzDkEGgjs6ORXld5huHlADOqjzHwKTedybQ=,0.039355155
0WbPOjW0yQfLsnVVDneakiH23k/Tnk0tV3Z0S/RpTTY=,0.015129059
zddCRIwJpbHCixQXu38lkyWvMC/p5fNQvS66dd7HKlw=,0.07913149
AH5tjIfTL/4rbIfD5oJxhZgDvN9ornJXhf0eOWJJ5iE=,0.0675001
9N+q58Vl33+QW6zHwivroNlgJw88g9ghwX/ke+OhgtM=,0.007899022
t2ikRt4I2aoom1s8XxxH/CaGB9xBSft6ST1jAqUNp/U=,0.051897835
bJFkziU4777li0bdQMXpAyBk066KwVo47LVSXPK9OXE=,0.23447347
kSISsSXDR8KdOo38jJ3x4vc6FQi0HW1IHlLrj1CQpLA=,0.012495741
PUvE3Cciaos7b/bRQfrA/xp8VJy/OO1Qz+plAlkfQOM=,0.118391864
m+CWo4pZjBMSF7iBlTkGRivvFrru4J/gKKf1A46t8rw=,0.18865603
FI70hV6SR/dPKac9xr7QS4c4XiPao0DuSu+6GbHQMcg=,0.0118523445
LuWau9hTWkfBz64ZJj0Muc8pziXkd5En2YfTDfQhg7Q=,0.005288124
DTCR9KNL+wjKOWur51PHWjbvBB2Zo9mn4J2TE/NDHRo=,0.018169647
a570oH8+xC5oXO/bMgpAPOmPWpiux4bEv0hw5P/QASg=,0.0067309737
LEuXviPhLHRXE3IndaV1VM+iJ4qLkN54UM1LOjEdusU=,0.9968035
1UfUxwPxpJ01NPFNC8M5QMW+cSHoX/nWfZyG89F1AT4=,0.030471181
sNvTYESZ9wIAmZ5giW+a+LGPnggtwdgtH3oxwdJNqGY=,0.02447831
qaDGkAQQ1v2K3JsHOaBEwQS7S/CqaVd/PoO//r03DI8=,0.29831183
SNAZNJ2FzLi9dzPG6hB7S2ICfoscj4TpKmD4OPBovG0=,0.17200454
rI6EvJds6UBYTYHKLtYxOhOrQh5FZm8B1vjI9Wt40lQ=,0.46014622
z5rCRFhzACPiwJufthek7SIgGzIfdKQjk+FlIWAkDlQ=,0.026059583
SBa/8Ed7ZZNv192rh7siodUy5GNcQmP8rmRaD9QRprQ=,0.04953574
ckD7EnVL07B7o8yj0IUUpnH4bH3ZJoM/c7o4ngtJuyw=,0.009843362
e8xqggNExW6gTClIqmKsdpJfR3vt+Ww2jdc0v/3RY4I=,0.021131234
w6Dgxh3JIb/jOzI+ai9BGoQFrOHyVf5EMgyYWput11o=,0.05170538
W7m5sQvV2wAPV1iFY5OOS9IDPN0mQELLX+VATZJo1oo=,0.03754396
yXaTcmPMORSvobMIkh96d1DAtaEnJy5giTRMIK2LRAA=,0.014574996
/YVhH+SMt1Md+StuDL6xq9W57Ui+UjVjhVYXJtDauHA=,0.0015834452
amKVdrX42d0+6txfEm4WDm1ctAEiU56eu9akfVq4sVE=,0.048278157
9Ewl1tjUHSJ9NYh6zAcszSs+ehlWyZIhHF9eE39h6IY=,0.73696476
xgGCBAl6rbqb056aK7r6L3nYOmjRn4LDL2kuCGioDB0=,0.056547932
q8NfSJkYGfQSnQpGANvzk7HVHmzlmUl6HRsQ8R1otKQ=,0.013756831
02Rtul3SJmryRQ5x96XpTo9HOkNS7xX3sPau26A1hoM=,0.012284264
MCDP6wT1ZpmqywknYajqED/vKNU4w27KZ4nzNGsij70=,0.02963599
QhiASW6kPGta1a7X0+bgBSAB/UUftzsb8BMuoG4XE4I=,0.03259092
uoL7Om3S0rp6/YR47xyMxZl2tDT2479dRMG105shkRY=,0.010285063
aUYwJ+uIHF5fjVbzJiBRGz3quPbSIqkRjnEEzxk1vrs=,0.02356352
C2eg9uHOxGOZOkWzBTj1eJdTYUQ+uSY1G6oa6f3ri7o=,0.004108776
hurabiJfD4RRessqAb0vRaD+MDwYqVpgvdhPyMOZaeA=,0.0031137164
fB+PJGcR4vZGO0XtumsVd9FLzE/wJYOj4l74mVfqeVg=,0.0069406363
WSRq8b3KujW3aF73Wu6fomA2yBnBOW2IajSpKAmDcXs=,0.9934689
Clvu/3oaJOrDGitK0BnPsOg8iSrmyzdaN550BaMC8Lk=,0.012490158
1xUcbS5Qo7IyqXlhjGvmD4XF4+SPOKGcoUn2zbcU8tc=,0.040567156
0nykbPwpmXZXA9SPM1ObjUArd7RU7aYcI6wzfCkfgSk=,0.55614525
YJcvmfxzPAJJuIzQ73INRH8oZOgk4LQyqCvUBYTp57g=,0.010479841
LrzwL7GJseUK78hzozYFGO2BoL4fLIFo4XW2bRbJi7Y=,0.17052986
vBE4CvMgVWHAVjOY44SdeIdXWfuN0uJSy4MMte6NDcc=,0.016996196
DvLUkS9kc9p71IH6yzkmp/yeZgmnVef1ATfiHaKSaN4=,0.06137646
WFF/DjORCHmnOry6UGdlP8WVEH61k6r2LwPoz+dmYrA=,0.004591298
JLNBMuQDp3ROXp5ShnMnGd5uFyWCi6WLjZd4uatKHas=,0.02590228
fYY2YZPUIUqaAn7Qxop4cN6WDzEYEQCqLqSuxOT3juQ=,0.0073338747
ftNlSE04x/M0DysxxYaieH5phVQYNV769RWcMHgS1rg=,0.017588759
6Y6EIG1K0QtaSkUmi19k2pt1CQuonWYV5xhPx8H0nls=,0.013430985
p7AV1dLAZDcDOyAgmBK/Vygcp5Ti/jXZQfWhJzV5mzM=,0.0060683815
wbZblq45rhR7ttXYRfEDM2czVS663hSbhLXa0ZkeOcg=,0.026999371
4WZSZr/5npPjybhUuioFHrVR7DyExDlboKk76UdQXec=,0.99788135
lLXsOkcNB4qMmCf1oFgR+8DQhzDLjssuBCVEd7vuSqI=,0.048200086
pAXoCns5nDoG7aqvJp+8CUjyvfpmTsEmfkkWgr3W25s=,0.039064497
GmAy1sxJryPJjE1OGwS9iKZ0+5MVrAE3mLMqJrEMu+8=,0.15886441
01Amc7hrrhz/465uJbiUujqbGncXY7FxdNKHukSBu+A=,0.023619585
GyCanUMsbC18OEs27+bTtttubFBrY3CB8QLx66m6FFw=,0.92420393
1EaqX/u5igE7DsS08AnqdQk7/+51C3LPeglBGX5AiD0=,0.127449
Ba9ZuoV3WLac8TxltYJYMJDzRTkTybSoyQe9FP2P4fw=,0.024083659
ULmrEPfNNHPf0jTj2ZSGtjIu8ZNkFqd+pPHccBfBkro=,0.005231181
Ai+jpsFR1EmIrQ4Sd+xvaG+TbDM/qG5ZKifVKHhLvRI=,0.026481204
PEJ83YOEWIK9WiiUrSIJT6iFbGMPzYLrTwx8Ylw0oss=,0.269011
58AC3Eowd2tkIU1wiz3NOf51ZmWDqnrqxmd+0PodhZI=,0.0525265
/Q/owPcHpmlPQFuIsUjSS9hUHAWBn4ncq1TgOzgS5nw=,0.014000097
8ZqrCdGMGWlSaUu2P3PRSM1kIVq5Gt7TXft6jibyqss=,0.7249539
nQ2qw+VkDriyq3GJ+Xlr9Pig/TfLjKOFWdrk9AZ7bT4=,0.22538103
+3uY0uFmca9jOJjAgOEeNjDdC2l+Jv3P/lLiAaxd6Gw=,0.03527812
564r97Er6Ix+ARPZOKG0EqP9tdj3ngiJa9NQv+aOb1g=,0.025853317
FRZrKacTJulNEH485hOx4AAjmufmlf/XSyseAQQ2FBE=,0.0027565158
UyMrjf/YgqdvtVBYSwe5TQcyq5EOdmsx08k4tbWcLCI=,0.0026892216
R/8AJMTzbLOueZ4I76i0A7bsUXBozvPWbRSm22d0ItE=,0.0031220333
loXcZC1DXwxDVuDPmmhy+z9y76B1cw55bArnAqdgVEI=,0.010923212
bd2tgVQKWb+1JSj596cJ7j1WIw15lw89uYDpgv0YSAo=,0.032157753
Cy+fExBiKxi8X7oNEsf3kN5Pwi1isDq64eZi++3OTi0=,0.013304106
a/B+HPiXnZjLFTPRyIu+3kuSEckz34DxU0ZvJGUWRzI=,0.0038419196
O08qxqzG65/MrgbNqfVNx/Kfcv7sj9b/gWldAXk6YjY=,0.9949122
5VeoYDlU1kVrzaMCjFIABV5zYYXPAKaXtgHFf7k68ss=,0.20743014
wzJPbdAudwDQr0ujM0g8Xn5Qh4dSa5N4QkeQvfxE7qU=,0.18817198
gBhrRePfSx8dzo11o/LSl8ZPwDolfaf+ZUifd9zKJFk=,0.7470487
P5Wio979fm2ZVWJpdA039rVExdAA6F1Z0BJA+IdMgjk=,0.71078587
+q+bNmCq6cw3tuo+g80WlaJn8aSlPlR+9O99cBxrU2E=,0.20101783
