msno,churn_probability
hV6ekMCruimvfEc4nomqz1rk57GhySN7TlgTkeBY2cM=,0.2272429
uSiitLP8MBwoZ4v6/+HE6B3TjVLgCJQjchb4CzV/7co=,0.53175455
5OB2Gtuif5j9WqXd5kTofz9ElFMS8rrUxOY+J843e5M=,0.13524719
cgTA/1nP4XWR0UJwQKEu/BDJCGe70UYth8TQOyDUnW0=,0.37841403
aRFsetWS3NjHIOq/7eVzzpWXcyh4XKzR3ba7YXq4r20=,0.12683398
mZVRyp616ZHqv9AAmQGE11W6zNOoiIGiPVC7EqNURWI=,0.09803205
RV51bn9ZITTrug5hzZwC84xThknwbmEKwR0XmVoEsvQ=,0.0845223
cIj89b0fFk4OgzJy7JJNM4ph0YUU5EpgvKHX1+C6Z4I=,0.20584159
m8D5a9Ww3Bj96puI6Pv17gFbnpT+hc/hunb96ItLxpM=,0.21265897
1LsT1v4w1zfaipsYAjaV1YO06yrzQeD092WLbhkJv+k=,0.17472254
nm+bOeJ0IAv9RdpwU+bRopm/y7qsWQGKKmO8V+RViOs=,0.5603318
XT4y0+AzP/w98hsf90FlWGBLOgzvfQqtGL7HF/A42EE=,0.6790832
v5laArc+Ds83nFFuZDzvkEA4Sk2y2dHr3W7H/ZfgsXY=,0.07107618
bX0Z5iVJSo3epTDdWMMgHnLDuERDB1H2OOMuOuU6Udo=,0.28706735
daLSNJ71/Dubmw+rpVZ2zIYuRzuipKrRiFwWqZqJXw4=,0.18643187
QSu/cKQ1AB/2J9rBta/pZhLFIXn6zOwAt0eE9ef0b9w=,0.2029166
B55DPKoc0BbKwu0EfHMa+yMXBRU9ra9GziWJ3y5Q9KI=,0.27596274
JbBYhrMeMuS2OsBqZm3weaqvdu7L1EvHVlcmuVdXuRk=,0.15743561
JYpF5wmvpuagMrBPR+6usTgQfs8z1s/nDr1h3DH/cFw=,0.15217341
MLW5jCwkRyEWJhcxonbMQ2E8ghtVw5feECjOWSdyaWs=,0.6600399
NYyaIitBN4qXLFzQ5v8Koj/qopSt3wjEhbobcSOW4g4=,0.3087646
M/9ogWXNBPM9VHvS6yLwdfeCleJ/E9cw7xgCZ8ncIi0=,0.15820237
Eyz4Y3dgFASRLwU+7jHRSNRFOHmbCU0+zYlI66oGQaE=,0.026885755
UTr6GREB2NIbj3HQtr/TbT9bF5KNnNjAEJpRX5RYUyE=,0.2604053
E989rVo4sB2dVeBVRwsqCgEc2NUOyEOMEM+t3jJYEkU=,0.16020045
9wWjlhFcqnaCQhz7WQvFn2hGvSxiYJv9TeXhOnRlVVo=,0.3761319
komxHdGpzLOSsDDFc7VNdtetDkrVloWO4QaTyoA/cWc=,0.07347406
mVed+EnP/BG3dZVEJWftoC/36XcOW5v9k8qvyERDI8s=,0.70594114
JgM/3biZr39NNQ8NfGOOotWqnWBTNFGRo1+1En6hXbM=,0.16630495
AhfMEXuSFNpmEt7eYwkH+Y14fKJUd+c11Xzx6b/2CgU=,0.056962922
TabJgIsw13alkGT4cOavQmbLKsuLWBPbIt9I4+DtrUc=,0.45807457
BQhp4K3jY7UN7qekj9eKS3Q3FGTGSt7JeAtA/lkb0zo=,0.23709519
DQiB9x8SoX9Rr/pN4cuvNUL/59DiF6lYMdAVvHNBvmA=,0.11065302
F+lHu9Mu90lUZxsgDrCQh3Zm6UEHCIaG027hCmfsiIA=,0.04153343
Ce6xHtK28MOuV2AtwD6wuuAvs8xcxHz/gDUWZGZwfqA=,0.7979956
G0KRQkRy/z3AiZOTba+zQHZxWUhCzhpNMmFB6p/SJFU=,0.13408954
rx9y+va8BsLIH1Pr7cVAEAqx2sVNmxhoKvfBdQAZB3g=,0.124474645
sGADpjdt5GBGymU7D4m23djbqAGV8hv2ysfwhGDFXC0=,0.15232556
H5vDnAcT+ixyDx1G3WoXjdsXOnFwBPXAOn2QXv/yAZ0=,0.50822455
eq1GVskqlKW6ygIEkcgwdeTN8Y0Kk9BVifBr+DhZIL4=,0.18330073
5JkuaXL3YNKc4P8rRYJUzlS1n1D6ehwJeuagdIQfczg=,0.11201476
iQRYT3dlb31NpzuaKzOJpZhY6PTwpdqhnCcNdhXKchU=,0.10368863
Wui02HPU69ovIhzYF2S2o/VSiPXGQVXjWykGQE+PBTI=,0.13865764
AIBw75gzCiRHyJaNxobWKZNZQCFjlVVqd1JHHR/lTrs=,0.031456687
Odsbjh22FrWvti790aCqKIlCOpgdmrrLYhzlMaAwz8o=,0.115155354
qyLGAC4zh3WcdqkA7Ubgz+Z5iELzDOwmAtb2Oyh3KFg=,0.089838125
tsWth3+09kXfNi4DJMAaCbgObKhi5Ual2ye0X0gH/gs=,0.07374953
FUWcARmjbavKX9HVhibjLRCo0lOums8fxr/cV802qps=,0.21881807
rc7L4Lxybky7Gxy0xVfY0GrtDBUpunU681n3OIcfjeE=,0.08769441
O7QL0StEQKaobEaJk0OdA6M/Bnu0467nRt1+Lhc/cmQ=,0.2365532
3YzkAHM2Ntty/YfcZ74ozTEEgW1Mzdiv/VfG6P7GBWU=,0.1293536
zsNKyN3uURN0iiCDFwoX91yK1mPnF/9lKYkZyYjTg/Q=,0.33974922
EIcPjdIqra7fGvYzxClEDL4a7X0mWVBNBio2OzmdgO0=,0.16212812
sE+UVpkLdvDPT4m+m4CNYhyAiLaAMQeaUDOXR5rWXQY=,0.19581999
Z4aViQE7urTN4hsMaImE0tx0TLQtxUaRdKf0QTnD4+g=,0.1715368
M+RjonabFXt0+xJK4RP+g40KywD6ynJCQShtaVhnKQQ=,0.16486913
+whUpkhxc56D2XzAXUZ7xgQ0FhxBuphw/HK9YR26yiM=,0.25358683
RrhCrOArTBKxxF7ObF9AT39HgFD5Xw3IRRl48kR2A7w=,0.3471452
diZQrYQpBdG8rHVHEm/CAGeqTPDfykiMiTGmS4wF6MI=,0.23554023
Ia7oOllf3sum3/dq7Plu1gkqtjKo9lRvbl/SXMTi2PY=,0.1455896
hTB8+TG1k9auM/bWFGfy4pWn5mGJFQCOix2n388TcDc=,0.08025755
Rx+82vt6xwxWLp+heq70fnf7chuHADDN/4isMu5oEj4=,0.09760419
b66I970WwhALNHpvjc4JFNonnUCK9wRiC1f+1e8VJ90=,0.12600522
3RMo0ensz1hy42DxxI98XjmT+28tfd44raMapSEb9XQ=,0.15400839
ivW8e5dkfn4pqc7pgP4BCfZxeo/tCyIRi7XJT8J3D5I=,0.058153674
eSj9ngfnnhcLa7rbofksfF5WMbnrmnDzwIeriMtH4cw=,0.71077335
H12SYnp6ogR8pTe3CJOF433D4cDnU0PZaWyKT+f8ZHY=,0.22785842
g9M9YjvPpXk2gu2pKYEYsnAu0jppzymkk5WrbTTxnFo=,0.68910867
AZIitVyEPMrSdes8CR93yvhrnbd9xXpsck8yeeIcD4o=,0.05475154
1R+gcoAvja7lb10A2cp7iq93552GiXpv2pi800vHuyU=,0.072900176
/7XeyHIMAZTkjY2Mawk2kew1+euFXjKtFoJSm9LNx78=,0.16090876
80t6/rTVYV2OtRnMJ+zx2hG/uZXmQKZ2gN9O3yLQE9Q=,0.17017318
xXX6R7djAQ3TgRXVqOt/xvVa+o7ObuXHhlYesN6R4Zs=,0.14940618
PpDK/iUWsSDiQBl3Fat8LtqPVNzovK5c2zzL6qHY2D4=,0.31287923
qMsw0fSGZDyP89AgWO9t2RtDZKEhQfKhz1NZqVXJBYs=,0.08541577
VwYjvkvn2HhP58EAZxAAL0/K7upUxgEF8noMnIUthIs=,0.08270328
YbTHA/LqIF8EgRyrSu3O+5+RVQvVrIoj35UYvi3qb6k=,0.07726318
xSR2tF5+BBYa3ngv89BI/tQiGL12Uu2B4bo2tfp2P4k=,0.918058
yWxRF6vyoO4YAxJIasPh/GoTRtlgdT0ithSvRocdKNw=,0.1388624
gcvwHaAdneDBRsG/lq+E4UT5E7l8E/gOnp0819x8uFk=,0.5794362
cE1W0qYg3IGqvs137WJymiZ08H0xjDDOpQ3w/OVJJxU=,0.10528995
tzvtDgfsaBMUyiHHc1n7IRsLEiZI8Yodsr3nNFMqbBM=,0.09757837
uk5ZZi3wQZUJl5cAVJGzL5xwr1xJpDSNmuUvyyEVWf0=,0.1926865
D/LZgcw4aj2WX2dqhnoo3513FjgWPHVh8qDT0T0SYvM=,0.62372124
kvlL/R1gcodqx83Ngv+X9TjZIDkauoeDDu0Ry0IwCoo=,0.14817202
7Ma/2LOhm576rVzVOyMVRliciCYhsRD6Jq+Pa63jm+M=,0.16089648
+G1Ur2cDRmhIvUipj194svuWrrV0GtBpJpr1m9bc9k4=,0.9892235
SnEnGYETkrOKTcUjZdBKOlogbwQ7xoDt7aUfq4F3y4k=,0.99573684
1RR6IaO2ondYfOjk3HgLD2f/QVnpVSBocDxpgyKmnFA=,0.20539404
/XN6foeLQj1zj7LhOG9OCbbKlUPGXfxOZ5KalsV1G+k=,0.08337595
YYUCrG1Zm5BxwwDDX1aBD+qT+VW+Jd3pk+aTfw9aj1E=,0.3313111
VRD46Fw50ON8Dv31zeqMcD7qxAqbCMRR4aL98G4wkwk=,0.16275388
floqaalrFZ+VVV2snunJvFGAFJGfkqyObCMMHLet8RE=,0.25273934
zDcCo1xSB3ERqaCVJoQa3691wFCYCN2igDXJTK4FNic=,0.14373693
zYCzFsd2fBQG1WPLS89CjaPOUJ+HoiN6pRpTO6cdDrI=,0.24848211
+UQLZWwAlQ3T96GMVR9V0TRZTyU8fMkt3azereva8zc=,0.23685981
rPeugv+qE2mwrUbSJk+trRZjhxZI/ImKZEbJOlgA1Qk=,0.10823136
O/cqgjas1i4EFjhlGjkysf2armiJRVVersYtguqsy4o=,0.9815275
n4D3Rgzo+1TClAI+jpflPiNh4U8udtB9u/ju6jrpkPI=,0.15721384
uoscygwyd1wdyqtYkVvaO5xZhS9ey3e7PDJWBbtrVVU=,0.1309117
PR6RPBoIlNX8NAP4ckKsoiiApM3OYWYChPTDgEGl73M=,0.10465235
1hE5YXZWkuS5UNg9x4xAD25rdotZzpr8PZPBugRsDKI=,0.15949069
dIwWA5zwJh7Ep69uAEjkMyJPpgxojBwKTiM10NDgl4Y=,0.15677656
MYEHIzsUQ7Q6I6GaHCDDATUNKJC6Wcq24L3lQlT98fE=,0.151484
uUBU6NnJHTNLL50s3+3bANPMJd+IAsASM8NQnyzt3JY=,0.16793896
RJzm6LxCtmalPxZi9cXLZP6g9gI9ggLQX0imXzcqsIg=,0.04111579
xgnOe7T4iK4tNK1YD87oR7t+XTGRIpD+hj9BemPsem0=,0.25598854
l7WWAWLcP5Cx+oCXsss2oJwDqcgCiWZZshDpX8XO//Y=,0.17414682
x1+Ex0q6XaArCadCPSOIv8odlOvQC44AZRNGyAzTPlc=,0.1284578
l5vKbEvzEshsD4qRKIzl89D61c23ULOkXTDtHSlyHJc=,0.2305276
F3z+O8yaRG/KBcXPYwAeL2i3WG3g9Nmf1F18r9wA3nM=,0.16733773
ovQ796WdvfnjK+aZjppWs8S07lbNmfNAgdZS3L14uK8=,0.9780076
SK3fxEG936gKQvHi4Nioa4ro6j9aoIdr0aJoPD7XkQg=,0.18069464
Dxl2GOm0TNXTRB+csA5aX6CGFtJ07Mm8J00KyDdkYFk=,0.24757694
Ey2b4uyTAk4WXnrqPlFi8NoKrAxy5o26XCuM1Zk8AIA=,0.16688304
D3cY5SmWsBv8pFM6jcF8/A+BSFYtxdd3BwulC9MlvzI=,0.29011443
u4rk9GsbXbjCguSflGGvtoAULOl0dtQ9/5uMX9n1kz0=,0.19195785
p6vBMRJw3XHXaFEVnQKs/7+FLrL1D+BLvdGvo8PCiew=,0.55614513
tGGNXFXwwIlFalg+L4jTZMuuybCx33WrhFRhk/pkHio=,0.09367495
Pk0dLkev9cYvs6S87SEKlDxilm2jDSnkaMxXb7JcPgo=,0.14482524
VozYljXeeRxfa1jTFiO85ZNrRWr70XfaA6Z+6OrwK3s=,0.12149854
VGO1zvkUytdrQtjCvsSUCJZVVR22A+eQSa6wAUpqulY=,0.1709337
1b+fH1pBUyrdMsVJU6RFZw7aiIQbJGD6Y0c56zXkjUY=,0.17602988
rspRyXuIJtYs/ng4vT3FN+k9B9pmdEWiQys1Hj5pwPc=,0.09749149
SLaIqnPBPrObOs9InqrO0LITcqU8ubG4DyWFtF/1Z0k=,0.0805561
rHAb+5rME8j4m4U6PWnEogDcUr0gszgpneIOZGnRb6c=,0.22029454
fUFUsPxVjFhwBW5fEXXiDA168BgolT+CbP+bxox8wJc=,0.23047237
whGRkY3HQmoGDusogZS57+02g9jl66PkcgYxr0Y+fhM=,0.34314972
GrMICZx+yVCbSlxqQ5IkhVfcQCa0/CIqICUXDNPmKD0=,0.09460338
aE0ySytHn+uj+piWPdjoUIEqCg9Fzx679U23AOtrWnA=,0.21430032
9J9EqfnW5K2QgUL+cIeNkpTjfensLPdhHDscmA0QvqE=,0.70823944
eH/r2JH5lY8Jct7JO/FcAlsQi5jYnLrWfqgI4YDxASk=,0.6883452
nSmTz9Kn4H6Ij9rvIAF/5rtRtjJzXc3k7a7vKZPSdWw=,0.30683696
eYEkck6TgFL0PcM+etroxVWNwgBqWYHvLt9hMBDc/Zw=,0.22396466
LNXC5l/KDhSOKLtmhg3VripQgWHpD77zOJVuPjvIt3c=,0.05042408
gIc4eYCIcu4NVYX6RC/pYtMxORCGcCY8ftNyZQ6GXhk=,0.9784369
90X95vOUCkhzaGWgkDoFe8Xap6r46gNDYRu2C0Wzqhw=,0.10096418
09d+xmKGfnscxYU+S0er3ojO4zXctw/XXlg/FgaAI/Q=,0.9964592
dWTXuQSUr4FyURFh5J0mXnaBpP0GSjAlutXJt4ubeRg=,0.53935826
H1Z/uPWPAj60wRKh2b20QFr4+5R7HkcaBzOrTc/g3BY=,0.110963255
FTQO5xvXMGteRXr/SAKBU9T04Yi2loiP+4zcCXGNB2Q=,0.03035166
SrCKqNypWeDM2HoqSgn7G4EWLtaaa5GhQMoSCYZFuxI=,0.16270652
PsAMSIENpJp8+0V28Zsp/o9rv98rbhLAuhrVC8hHqEI=,0.12262403
DMrUR7InkE5QwqDspOb4AxgVj1y6PoMZ69AkLFzuVxo=,0.8473186
57NAczGzIH/Ga4inbfj+gUZRex8ffxhFtJsmWzp7bCA=,0.21402664
p14erEOZu41KzhKqwrWySusOJtrtJy152lHrnckmeRE=,0.40315706
+9b9c3K3HwJijHq2rgrpGrX9rlnachY2U8gfEwid/XQ=,0.14896467
eTbbGH35iVyruLvKugXBsl7lH0q7xnYZSzpnS+h7vsA=,0.18766788
/y+JC5LkdxwtYSjWbqJ+hadDODjsTOdeKS4+Qf3zJwg=,0.99731016
fSx07Mwk/jDm3jiTG7L9jtxcJ+IL5bQcYqFuGIUdFwo=,0.10800685
TsNnW5AqP34W9s8ZzLaK7HCC2qS+tdSdQ7VOwJqYTVM=,0.26256418
+sw54Ear5oiFySdmRs7ostvPOmGn7bgSk49i1a43bLs=,0.9898775
qgG2jH/zyGzvK7Mmm0x/oBg9ujHVa/c1y8+HMiMJFgg=,0.5204444
zZONJktkfvOF74TNdwdjjvc2jjqlPJuFcMY5rhiMyDk=,0.81314147
apFpE6rWRyWjjZOFiFt/vrEd6DFKbpWlzzvqWs4FMkk=,0.22388817
L5OCrsNJT0626FxoOE8SWkyOHJ422jYBh1WGpANX30w=,0.21453898
+0sqn5cyzYFHutf2G/ETR5ED4NRe7bq46vuPi4kR0OE=,0.14791882
WxCQC1Pc1xI9YOCHbSNvXJqQQpS+h/PJDlmEg32tfJ8=,0.14857392
A+sYwJNQvb5n2tE9ujg/vbTQtcBa7LFiZfiyHfj8Chc=,0.14566311
XlFccgVktJXkQ0tfLx0GHjzDdBEFK0Yu2mrm/YXRB14=,0.23465128
dAGF86qt0kmcCSOmP8lx9B7g5AvpgbHOdWFPcCSsSlg=,0.8311906
qKSvhFIJu+r3u8VC7Muc8hsetOWEa8cH91S3gfLpzOU=,0.19138718
lMkDkJznW0Tb81qqVy9WMP6J5Mv8ya2ltbdfWRB/Ff0=,0.9822239
fn28RF2Z4gz8h4dJNq5hbxT4zbWy1RXsGzc/zMQOoYc=,0.022432122
CBpsMc4FjY/kA7dfW1bLpW5Far4bSdxOmpzGHMSAU+0=,0.13909037
jz3aKj5EJwpbVXCHQ1c2ml0xAo8Q9a0NsENs1hfp8EQ=,0.10253164
pThu+1hfRyrSU0jbirCcReguILOaVb2OzZlGxmXqe5Y=,0.22223635
XpDKxlPJYktelYz//dVYamwWmRg0a57tJcl1if0HE8E=,0.061382636
xQ39MdjMNqGDVTZ8PMkWGQJQQYPuGYfCHS0tMc3s/Fw=,0.15908386
JkhfoGxYreZorsccqWLm6C07HYMBsJHxLINuzl23KSc=,0.07380114
kN3GzeyHSaTd2kMOFKSnyF9NTfobt47j/JUtNsIoN7A=,0.18369865
Cl6YLeFGFvAy642rD2CtMpjRtWw6BnzpmzR2Vy/v2gQ=,0.19521073
0Z8zANnRMsTLO/o0Z7YvL1Az+ChbrEDLkDVTe0rquDc=,0.1299161
ymm50QJDeCWnDccvy5jPgNMd5W3lUwenc/MQZL1A31I=,0.07517148
taBPksyezhAKEmLxAx+7NaZqvUJnDByyDWyZxOnAhrc=,0.09462079
5/oVC2DgoVN7UtJ9EUex+N2yWOaGNEyanySYIvYDAJY=,0.31708702
pFcKAuwF19h4qJPidOyyBSu2OLSIuRLKNTDPLe5xqt0=,0.87397474
XaxMJ/SFp+q0FIQ/mO3wPfHUSMgogBsn0LFN08b21gY=,0.19632947
7W/w5274F2xifPSOl1yxPwWraDRLQrfhH/j3M5/2ef8=,0.087785
yslcqVWKfmJgQPD8eQBIXR5i5I2z2rLZ9wF+LhQuahc=,0.16839468
q/OFO+d6UOKA2jPknpX2LDgYWhSojxgw0+9OAU+U/sQ=,0.19772477
ZRJrSm9pW+v37MAKzFhIz81suHTXS0OBRfgr3xi1QWc=,0.08519642
koGVHD0BS38XliFPmebRdtamSrPtQeGut5ypyRGoBf8=,0.51110184
P7K+6Yf/D/+AFAZAJoTH/3TokGhSepCnqFWXIazmfrw=,0.1182912
bu45s1Zr6NXfdh2Y0rnD4CyYM9lWlZTC8FjLWEKMu+Q=,0.1300478
P7APaWHmKbUs+r3+BnxyVEgfnNVGm0mZzGt28oAx48M=,0.16560963
wZLCX2943iAX9wOaltZVFku9FO9HqDU8wx2vZ/MmoG4=,0.15661287
ZKa3eT1k+4H5n+Jp3x+4PkyqxQXiffzNSCYAjPyjcG8=,0.16488911
JbE6oFglo1MnymHQsSBqOiXtDcVnEmmK7H/kyaDDoG0=,0.5627625
z5/loDRfM2UDQWRZF8ogOVli3MQm/KvB8Gn6xcXwS/w=,0.48755455
no3I9ROcSGbvCmzzoFDD2ZE0LWeQhNojxiHAm0brcE8=,0.72221255
rmCxTKRvG+cjcenJropHDAp38jixqpxl2hd/EbnshJY=,0.5923319
tXzBMpzg/Q3Sim5t3fke28OPfdV/XzziSOTSg6rpO6I=,0.1783928
8XHwST/lMiTJLrbNx0s2Z0FFfWSsck+8d4Z8bqAQ/Y4=,0.9768496
QA4YDG9fHprEZayaNhxlLSMB5d1CvNENf586sgoAQq8=,0.13127016
L/s4R/Fp5O06QWqbITZRiNrKY7dhAzIaIrmQu23ZIW0=,0.17885147
0atXmgIE1Vo4EmSa5GtzzhREugAihS2IDTfI7BcZ0KA=,0.23049402
Yk6LcbWUk2wUu6eunB6aOQelhLRZ1cJ9j0zKfV2ETFM=,0.33855546
8/7DSDKkOCUoLJ+0gUUvKvUHsiGxXlbqj9VmZYabFZE=,0.18257469
emudbB84akxrfdTbP24/hdSq3gxld/JUbziPsp+nzrs=,0.096142456
ZlpkAGO8YDLUOGEKcTiUheUgau7juMUHU6sOogerRgw=,0.27953357
u1nMED/obZMTs4klqirn3GsB2+NDQIAvmRf/H5cqdEA=,0.14702131
bAoHn7moOv+5AmvzGoohX1m/MhcoiaWf8q2XfftpFKE=,0.17790845
yYk31BKTvZ0T/35f76EQFuazRwMroxHiVOS2VkDlw/w=,0.24296406
i1otxvRXopE+O611k0AnCXqVDvbArqlauxyqyLflRgs=,0.1880388
muQdeg0d1Y/mZs+7TEWaX3kmKnC0cvbqbOyOY9eUSj8=,0.567759
DwtAOxG4CNec7dlL+PgCXHY+iv3n0CQHWm8cYCx14uI=,0.11915857
FGVRNicHpQYC3wm0KhW8rd8cf/jjyaks5z9vErSbTIE=,0.21993369
wCVMVGOzE8wTkg+LEClIzIymoPiKvPBe63caIA+Ljys=,0.35178074
7vLx2BEb0ReSgQIjGn+lq0LLo0GgrmbJmzSWuwLjXuc=,0.20457281
7yaqL28+4lQqn+9/tArc5DMWSE/webZtlhUZ5TsV2iQ=,0.3201339
9ZRHlJoRtKHlW+xT4mIvjYc7xSAkzdR3S/DNVOH+3zc=,0.36368787
ui/5f6PS9Nz546QyT/nUujJ/PBQji+pvZ+dRh3KmNn0=,0.4434046
2a0ubtuPVXHY7gKAkA5ecHUueon1F0YvaFZYH7cN6sE=,0.2061744
PxUZuU+APT5BbIeBsUzbyc5yitj3RuC9v8yeHzdKbgs=,0.13714512
CK6/F48RuYE6ujsdLtJ5ZOjsj/UiJ6fC6ajnPsJJIRA=,0.2990022
Toum4Wx5YkQHKnqKmkN4wSdptzKRo3qlow0AboVW9+A=,0.2353098
kiSx2y+EkZpBeB+RkrBqKk6WGbuNlFbpTuN1wQkhejQ=,0.5820526
8O3aik0S2uKmtPIrhD78fwFww6PZ0b9bN/Zb3XVfGjg=,0.2083494
id41IwpwjuegAmCkTH6YSLsqMB0Yu0I/khS7RuDh2Uc=,0.067701496
m7iFhPhVJ6IsCRzvo8mgYfZiMK+4jglVgu74PNYnmQg=,0.5063391
jo5aGPLBysZaO0h3djDaxARxif9JAAU7eulPQGX4Z+w=,0.5095499
M+mDzW0zs7T0rLgmlB2p5Sgvo8xIPwu9fn6zgzRxVAo=,0.19104967
7S6eUvmZinQN2w1LG3CufD68pbtOsEwJgT+N5IIWGVk=,0.52458984
XOeWNcE7IN+bxRQDqR5Lg5zx1REoCzwYeH4Maiup2yI=,0.17669222
UOozD3D0a8fwqvftfiJThi1MotZnDxXnOtuGnWWS8Hg=,0.2460481
66s/iXlqfCOzo18JsDxnK4hSL02twITbrfRnsHNM9Oo=,0.09071002
egx6WNNb/pk5zeUrrrOSJW01sE7189WDILjQGXGPiu0=,0.08288487
X9DvJvdwbPVyrOUyxLGYRoiu1mte/y6wirK4WLGftik=,0.13782856
uVJSuWAWmCH2mOaX/Kg2GofPyjWp5itzYFAVyDGkmpg=,0.03686061
B46uZlmkSTmcRo4YGEzW7g0VmQdfXHQZX796OBtFI/M=,0.9599183
XVDTqkTrEcxMQxvzEYWY+9E+j0BOxFtbVLnQBojrR98=,0.19087845
BrjqhwpRlX3m0rtncrmTZ3c6PB0vA10DDWuMYweVrVc=,0.024299087
BJXX6C9bU+SNxznT+6b9fRS7M4ux/xqA64SXoL7QOpM=,0.16662122
DEmf3ihV+9dg1GGWaGcyVstiuvV06jHZ7T0Wk8nuOTQ=,0.3590169
NQBDqtaKCd9zubnvUkld8S1BIbOmvob2jdPOdi9filI=,0.13176477
Tf7vyYTGA4m6/R7D2oT6zXfRXYcuVGItrzKRlWvJycE=,0.30624175
KE6UppfuVOixXus858m6wRC39K1ja6pafrP8VD1Pf70=,0.21475723
uFbzWBlPEILsLZfMxHQbDlzjPz5TJYTRRgWstJ1kIwQ=,0.03529757
P6HZc++D5OVuiUKBIdRn4YH1jIxtBwNOXcpuVrwSBjU=,0.120291606
c3oRu65L0kHASEvRE4tf/QWYeMEYx9Hugo3fxhBFqsM=,0.47800198
lq15g/BVQ6MNwsbWwYAuPpb2P+QnU4mcqyytP5T4/t8=,0.09051362
m1QL1WJjwoNIHEfd8/74XhxRTrfzWlrXnzu+xItkDZM=,0.06534735
ky0DyEpiBwcBWmYK5z9q/CQSnsQnZU/PslVILxUzKbY=,0.21508384
3tv2JYV1IGcuRtuAyS5Z4yDYw1LcDBA9cbXa6W/srMk=,0.1698646
KhJJUwsR0NoOvyYgezxKAspd8dca+nQz9ZOwzJu85JE=,0.2456331
8R5Ok+ORXecjAg+V1QMKtx43UAdSqSiYH07VvraAiYk=,0.9764706
+7nAv34j5LWXnF/enNKrM61M97GckiAJEyrTW+JIIFI=,0.18222636
i5MlGB5+K/39TvXP1JKWuFiHF0hM5PuFHvjOhd4jvUE=,0.4296609
Zxzt7Mm7gLAx8iXjSdwMtwsdVHFo4Q+upFjHQRmRysA=,0.06521624
Az5Du4wY+oiIOJfrqCeLjdihJVvah9/gCzW88y/7/e8=,0.067089915
pXh2DDMHYogPMEjD4hdyLWkN8ll+eGSaVBc9RHtXmRE=,0.13195871
IYeN00rg0YeWwxTU8aArcDTVikLOcRTwCEcwKL1QTBE=,0.1930304
YZMtMo7VjwrUs/wpCN5v80/4QKcdTPDq8BPRO1qvjB8=,0.55884695
vtGMyYOq0CGnm+I4HLU8R6+bho6643d6dutEXxvlGqY=,0.97013026
41ak2qAPu1DKycqcFDWhaJDfBwj/3N2EYkm1Rk4/6pc=,0.43436944
NTVv7NtzzPWIj+QQMvG349mhjIY63Z6k8PpxcyQcA8g=,0.21519548
+KF4k2f35Vetjk+mimbnhVKnVwThRpUO/3Sj1RQ/uMU=,0.15131113
47U9pg+hnKlX/WmguDQf++mhIIEBGOFdp1dZ+jIzRMo=,0.2546039
lYKTt8Exwz0RN3AFoUjIxw0UmLBJXEyicFmGKpJFPrY=,0.2745884
L1RVLsQpYq2X/egdsDus8/LwJuvKRDybWemUWu7E9L8=,0.25682583
DstQ5wRern+MLnVRYoL10rj+SkiqgFB6vW24UU208yQ=,0.07548107
6dyjxJKuvXrlzLGwvxiSSpmOjqbAq3iFwyVIcgvlwOA=,0.20430082
N/DSXoJpAwgr0EEZ3730oTygT9T4BGlPXuAnpL6nuV8=,0.9946732
XJDZOXeOMe+7uumF6uQbdbRjJcoHleLP+zbr+44cnrM=,0.23287512
ZxgdCDHxTZZ9RdOqKY2ngSSSLGQahiIwT/sLyMrRaH4=,0.14891961
K58J4bIZc+lvo+pz06ODvrZ3vALaGWrNe9r0Bl7mCVE=,0.18587932
G6bWVIALs2f4mcI8G1M7qRxqe9/TSSxt39w/bd0tPTM=,0.49126965
25WbyJoNNJNBVdcKehQkigeJRGz6Wcd8ki938RsGxOQ=,0.10815841
j+2sjvOXE/ilnfOb7Gs7Tp3IYYt6TvkwPHtrj4ADn5U=,0.24236725
/uUVgIvTCDJsJ3s/Faw2Ed2oJ1Pu6Rng4Ku+TSqlixc=,0.14127325
ARTaDFaXnME+mkXvYHPIutAnwBfA2KOIR6H3DThcLUM=,0.54487836
rbOp8mj3Lg4UrXq5KgjTNsZ+KRBWZT2Fw+AGZRx8gWE=,0.33652142
pdTndIfup0ABXiuHtoWSdz0xrnq241eWNgFlh22sXmo=,0.087926306
1D6UFZWuMgs9wlBnykE77ZWYaPTYjqw1X9xQDJ15c6M=,0.9768395
hoQG/8LsnIPsjIKyTlbwAEaJ/j9Hv3WO0qwGeDIG8oc=,0.9725246
3CDsC9eyDu8yF/Ow/PbuZPMRxhqyTU4WrsaQFqkg7JI=,0.051066987
lVdoUoXhfHhXXjHl5nu5K9z3rxObpdbbY/CuYycDjVI=,0.98436534
NW/bINlclJVJTxJqY+bxws5IdYD7G8odATxZdJXDJMw=,0.33415526
YXJ1rWuTvuuGa2D855HYbxM0fJhyOtBBcvm0IpCMRQY=,0.19682263
h+z+zZhcTJs4oesOrW3yFj+m5NXytL+M16bwj/oJjcM=,0.035346687
GSwTHwrU9TGUMGofyyyv2xqSB/N05pOXXDQtuqphaLk=,0.187351
Owl/9+9yIPDKNAOwBy9Ake0TW85KE1DiTmtn7DQlbHw=,0.109102234
KEbXQfi8n/c72vHufvs774snbmUeNC+ImjXKPkyXuGk=,0.37198785
OYCNOszVU7G+uYTFVVgPItGlhIy7B00G6FZ3HUwuT94=,0.38243356
