msno,churn_probability
BmB1SGjxhCdu4A6EfWHt4Pc2/jTPg8F/1wMhuK076vg=,0.024604727
Tx3wYBaeLRkY+c5M2OFYCfSHZe8NScDjRWZ2fxev+f8=,0.16968106
Xu6NyMrp7rgCGz4/C+kFpAuMAmLGl45632kMQr2IoMQ=,0.047635213
+LXCgbQrcKi7SOz/2M4Yv+giMXfF1TiwgsbJd6jFhcs=,0.041669596
1zPBqFDQGTTxp6YeoQN2LqHVjQI2RCYILt2+UpGoaRo=,0.9867007
1NEGmVnVQVnd7ZS2geCieM1LGRupHOvsUjMvjP1gRy0=,0.038233917
EPFg20Ag38EgNYHRKl/BeSe8sWs6MGv4KEU4iNKC8E8=,0.026578238
ApMbsT0mc8CGfRyh4GzADGp8/Qtvh2HZTnEMtc++86I=,0.077453695
BTONh/JervOnzKXO04+X1I+kMQoi4CFdMXTIya9VdtY=,0.07920952
jaEG3HzcNgv6oZBA3SYFTM0JyGyB1flU3iGiF7KRe/Q=,0.11363255
+Mybi/dzpqfE+N02xLceFcRczWU/MKe1NB7+CVtq/eQ=,0.025741084
UWRXtxyWSZZmolVhoNw4Y+kMOfNn/MS6YyyHV0Z5SbY=,0.049281172
JOgf96ANgF0AE759W691xQXteSiXJaNV6Le2X8byMzg=,0.04407748
hctfZ3SbKoWe+7YJNrh8Nh70UnIFD4rF1yKQvMpASm4=,0.024657406
LiNROUVKRlW/sLO8/2RUdhT8vaKCThEm/GfHRbPHdcE=,0.06521236
bP2kQTDjyTWfC4C3WpmJDZ1pOkjvVOxlNuRXKROvyy4=,0.03102861
44BbkOUYjRsQDDdNOSRQrH2tHEUafKhDHcop3ps0TT4=,0.103103116
bnYBWbjgZDmsT/naofi/TAnroWisNRxiFCKd35GXn+Q=,0.04561731
040Z6Y276wVFIa/kh5JoalcJqug4hP4HTFoP2qUYvok=,0.047205128
qbLqm6h+FmgOcmEUdtLqEJpPkMwSEcoVKDeiaCvVaEM=,0.03285711
OhRlBhL1e3GrUpiGcF9Ti5rCcIeFWSHavZCYPsdDm6A=,0.021728018
s+oA2upBTO+IVyWjE9vCiCEzBQrUWjYPhc+XQQ/0iw8=,0.036278393
+7SuUJWmpm8EMbh0eKQYfQxqrqY/bqEupevlF8fM5Lo=,0.13339551
4h8gzLN+P9mqLqQcwJ5t5n474BjTazVCiSvIsw5FjPA=,0.03670397
x5LfW7Q9XpDAAnqnCeSCMDcx3O6F5+ynuh+8lGNTEVQ=,0.04229946
KVqttUvxkiJqrJIzC4a3hYHrBurxTBMWe6oet5GsZfE=,0.08987751
/YaVQWSZXkbvAYNiUrSfSTnXlhn1zGBDz2dMrjwPm/U=,0.020526651
JL0HfM9ybJ3/DaCgGtgvfYQNfK7RRz1WpktRP5ZyzPo=,0.035546105
D+SexShRkz7zakWhka4kJIX6aVN0XAXVVO5zj1gt95M=,0.05078893
oXE49jqHEDo3Ianv5kAKrHdwDAW0hBXEAV+2Egzp9jg=,0.6995608
DA3S1CP6ybgjis9FMpGcnLMUvN8nxdZygQn5A/JLvUI=,0.05850909
0exYGilGFRvncRvQIj7eJBrcUvxakhfApyavApzJzDs=,0.045729455
rQDkh9jNIA+Pbu5PC0ze77VUoN2xy+Z2rto7ObUHrCA=,0.05186183
AoNR2Zg6Fy/UbvbW5r/3LaH9KwwKK2IpzxT8MK+Mho8=,0.14578208
irj7Eb9ucidx7ccSysu5FhuLyzDkqwVC5Yf6vXRHzgo=,0.04539168
VXvBrZz2m8diLG6XPohdX7c0gaTCi/Bedze3LVpVQIo=,0.03149578
4veiUb2nj6Z7aDHUygAbBRZ4d4AfkWZXvngeb/KKH9M=,0.028803336
uqmlVXRg5Kudhm/nZ+qdunsSZeNFb3owBpDQsgibiuM=,0.03459044
b4ZjH36md4xqylSXNt/6ncalfedca2yK7hc7c3WDuU0=,0.057364322
g81iWX/C3cqpWg6m5PLKfp/duNE8bQuEUcgsGTrZuy4=,0.030842569
WXDnm6wMP/iroHZPQIKOuu6X28vIjleCT6PyL9JvZvU=,0.025155017
iWUO0SaGvmgPqk/xCSWKrzISZzbi4fFg2dkLmXaPFCg=,0.043996092
C0zjDWlixbMTZglaXAiGD8kjT9JTXe4wlTiyTkj6jTc=,0.01699775
dTIqOuDoT1Kd/Ums5/zMoEJsT3OOjKnbVPQSXZAPDLU=,0.037418287
iQPBKxBNWdGftyyz+UADL7vUZK3eY0mlNIHPc0d7UKw=,0.037100542
bG0E5JcyfH27ZKkt2S4ZZ90KY5+JWbgQ9AFADqFdbbk=,0.047132123
DgqhhyViLfmm2keubMvZIe9aVPBNmIrGOgunJwhhwgw=,0.85774827
LZpbBRkRKzZ1laY7vomlhp1/BW23EOG2aN2axlp/h6A=,0.6760284
PHoS8QtSLACh7sOQzqs06n241jzShQCfFRzVajziPsw=,0.49451107
qGDbN8ShoNKFgD5Lybjw/ZWvuigtmTsfL7++GFnLaJM=,0.115976974
R528d0trwBoI+uPE/MzucZmSkLiSNeheEHM4b3SoC7c=,0.18746544
2GoNqeY1oFR2IHT/tpwoA+j0kv4B4DCpWmz0GGmuKSw=,0.047818188
o8Ysj0f8BaOarBn7oQszybX2fjm5zc9IOhawKchfeU4=,0.049736418
LWGD8lveux5hVRSQcXKL58KSDZOVqfZgeNIgwtoNYkk=,0.044247877
2qufJeLS6142Bh16pCmuEOKDaAl3oElFJZNHgaYpDXA=,0.02611673
DDvvK29DQBzZhHhvnMfPxalJjCyMu62d5StYhMxzJXU=,0.052193843
Ujh5dRh5w8U58g39iWrM9YXHN5RsbSN1uItBxcRhmnE=,0.081931084
Ujxbs+vUsWBPy+tcrRVV34quD+gmCu6GjHWVkOB2nkk=,0.0378288
yJIhOtUc6fVWIjMchhyCg1nYJCb4kk6qHFljj2anxSY=,0.05497284
lb/yOwysz0njwwNtSA47orqYzgPj5wQCBePumJs1Rm4=,0.08198546
9mo6torzFSKrQaV2yBpYXrEvLCsofNSKiS/hTjVFd80=,0.34907028
vtc+ZeYTHXhQRzVnNpOvtFpANmnkfVH3f/8jqR9I908=,0.3232459
7XhNLn8qPnuL33zoNYG4qMnv539jmNlbDrTyA5HfNBo=,0.060610298
hnF5WBConjmNaX5m7V5KSJ9mtwFaoU55HBIVJKZd+t4=,0.044245638
0hNmWEv5cTqOojosQcMSPJG8OEARJe0N0fwPYnar50g=,0.045094684
nierbk85vj7SsAincgmgOwMriEpeCdoG6V+edqkvGBo=,0.04207184
qhFYUQRWJiI1fx5Pef70cLCinLgX/FlSRKl3xVzVScw=,0.0670216
WZ9ucFbl0bkZQEwNHjv4VW7VWycnIEOUu2diUAmeZxs=,0.05691942
eer9jLj+8reC6lNpqvZS7hSls7ehNZPbMWMViY8uTyY=,0.08877729
6lCJs0oWyYCkkldN2KCYz1kH/2EwR3M6+Uq5BpNgRdU=,0.03669349
9w5YMeh/8Ec0Ny3pd3mTh80/tH0gQ+uZGQ//OdLjjhk=,0.090223305
mSxafWa30w+GlaXIw57mzBY77BdOYJI+JdpgNnnn0fQ=,0.022811132
cWLqbaOmhWuHwE+q2lsS+i6joGBA77ADqggBVzyn0kI=,0.06723895
B+6RAdINcTTkBW4/sNDQpzrEqpA5DZ++/5Rj3puEmgg=,0.02514567
260xXRIdk/6JOwsi57y2wtOeusgbx/lNgzjp9CfaqBo=,0.1360211
QS4QM8zlouUMlH59UEo7HHY83RH0z939+dnkFVRt/Cw=,0.057780232
rGjJXW0Q+Brti/KV12PMesIRvYs2yadbf+yAYFXWe6E=,0.12537163
fQfOuGZ7VN55phOF7bjJZ+rFgz5gmOq8V0HklPBObUM=,0.14016359
f0NNgksYtk8zD8PFlAsAnHr2OpTLmsfBMYEI5s9bFtg=,0.0482163
EWMMfKa1WlNqPuzq7KzS9+RDgXyZ/UjdpuTp5uhleGs=,0.09246036
2RqCVsaTFVzcSGQoLsREYWZRZ/uOoZrCXmsyp6+CaM0=,0.06796429
Q1wemF8j3vrPqE44pXVVKbd7YgPZux4z+nRnjq4myqM=,0.057364322
IfnONISGAs4PALkiImb0QSjP0M3F/SXnQqBfkq5cV9A=,0.053008478
psC7lXoI2V01IfZK+8voz7J4/Qm8ophmiyoKZlUReSQ=,0.029237505
g/hyBXDX3jHQcqwVg4A7Smt9dKo6s6MT2EjyCwH32V4=,0.037474155
+aPx+0UNRlR5k7aX9RpA3BulQZvekyQHT6B41nVzZhY=,0.08033448
rCwllhKVvhDYINmQSZ08JqPaOTPtObRbZ01Q6S8TvaA=,0.040178154
1TBVXVlyFd/LSrFbCFQNB5nrEhzHAkS+EXGI82AuQjM=,0.06371178
SiRfSILkZIXGMrTEz/O6QEvVPmY1QitXbbzFdIxtjcU=,0.043033462
f9sJThykKk+gQZOLfnepWGrKtr/3gPcYgDY5KFojLjs=,0.026372772
xLTSIcvBoiI0Gzd4O/FNdKpD4jq9dgYpwLWN+sTs0wg=,0.038806338
HO5xB3ZvY082ydTB//lK2nrbcREqt3HJ5eRejJtFq1k=,0.056150086
9s9o66y2rXvRWO79PlzMBPr2zmaKoMeGeFj1vL+MCLg=,0.5109164
h5WysYowAsprxeXbhPxGS4LWHRsKhXbeKmh/P8wLtrE=,0.26734102
/svub09a5D0RnKgjRTzqr8Pd/KLznsetCjHDhBA4rbs=,0.04584036
J7m6gUVeIldqMfopgM4OOtu/iml3oOhrV2a1nTe1n+8=,0.015661782
f4j4BBkJuggJ1lRRORkKlkGs0seyOYE0yWYiPoBjtcI=,0.025088167
R/dqkE6Dh6QDn34/BU7iRLHGnRlAoulITtzlFFfwjbs=,0.04659464
4dVwOP2g1t6efNPz7OTmXQvpIt3M3iPi8Pi+0LJSvfA=,0.2919545
2WDNzOmlZJ6MhqKEqogDNByuao/jKhaZJqm05nCAuaY=,0.03120976
D1BUk+/EHteMufH0DzgPS+bNPfWQ4ujZ7CHsK1ihhH8=,0.032385778
7yRHB5UQNPcNQ2cVuFAWx+B4zHUITXy/8j0I3VSs5K4=,0.036659762
L/ufMnO3LLVQsoPO1Qtt50zoeIEaulqyNx9lHmtraec=,0.016112018
/3Pv0Kj41dtYOK5JzwSj7UxvZS+1a/C7DydnqJetbXA=,0.023213094
Ju+BG4bXBzBjUK4FeH5nyf0Qvlp63Fxb1rYu52HIB2s=,0.040900216
jhG8NF1RskHlL9PAuo/4D2qsh3zhih06IM0sToZqpyU=,0.03298019
BJLcBhVtX1faVyffk5V45zUejERr4227a48s5G0v6VA=,0.041197147
b2BG/ylrqJPHVcFJW6RJDQiOMToq9BIe1/6czKlOI0g=,0.09028559
0l28TcHItnOVPmAZxwPNi13tCjE6v0+Hb2Dh6uCvb6w=,0.14721563
QhoC0nRmThDTd+zdpF6CMKUPkrlRHDu7jMTj7qgENU8=,0.023749646
ZbjAL/EBFEe/n3UgIWSmuUJ8OSPI/Ld2NHkNPaaOp8Q=,0.064624056
enB1FvFHXGyYCv2sFHmNS1Vh4Q2J6rrG+ClWgoanCaQ=,0.022414342
jFK4N6vk599KuvG7+nSCqJamLUBzYa5jVCnPGowsi5I=,0.05010873
3s7+KeBF1JyEVYNHAN3WzC3MH1ljA5p+bpbk0NKkFCI=,0.026953964
gosE8F2UAb3Ds+0dR4X4cajy61UaUYgspNMGEuSPAN8=,0.25595278
ZjuEBxvdCGS1wBUKumef/jZNSvzlLHhW9aven1q2uIY=,0.043043114
K0pCbSXF/JmgI3x1vvY/fKBM5bP8DC98qv52cKf9m1A=,0.024282
H7s47ulWbB2PO0e/FlubVbjKT2BpBoyMsMnm87zuQhU=,0.04730419
D30dW1lSXlPu5z7q1aFlpbYpTNI/MJXDDFI6pp1xOJI=,0.040276263
tttewx1c5GY2IL7E0FRVDHv4bdti56AQ3wbW1I0NoTI=,0.02383671
lXhweso6ri/zEd8POcx9b9alPDONX/4TPc2m0l7F9II=,0.057796817
d35ZKvEKQZ035D18Kt5NJUizbae73J6FzVEmKGL5j3I=,0.0327515
g4wwDkpohznJhmaJ+hoPz5IuYY41EWLyVIwDnz97SQs=,0.03099001
s4n6zOnHfx95GOpUo1ar8fK81kh16MyYMchrBZNz61A=,0.070211016
Yq0L1PoP7PpJCE09Vk8LsskFFs/U4oGiuzJwN4sCRjY=,0.027281102
YQZuzZUUdlZETo57+WsQ/T2pIaNbH/yxrNnBGl8aKSA=,0.018774102
NqrVGfTyX+MJH3SprNr5pFwF/AuTkCqgVRxMVLbrGHU=,0.057824507
bdQl9qB0i8gljn4hJKJUB8ta+jJpvee2kWIBNfQrBgE=,0.077379756
d1JRLneOjA6qFmKn6YPc3zasdUfRq8nUzj03VqFzmjI=,0.25909448
cEckLhk38vMqlsH1GGstdpmWWGgSfp3Ur+FmNVu6LaY=,0.08846374
4rJbivAb5B40QfSyZhzZILLJnAwcLdnHiyQNLm2ysp8=,0.034408662
3WjKnHnctcCqyh5DTM1kK1tA+SvoZ5vjKmT1cj55fDg=,0.02652122
+job/GXsh2yLG11nZbESDQQb629+8peXK7SloPV9ku4=,0.67147154
VLTO3aCP9G+lR9I0ktfM0gkRJuKB8ZGslh2PYjpn7gU=,0.060641203
TsTyhdRzQznEUuWzWm9Ctnl8tiyrJLXuq2z1o5WQahs=,0.6184587
hc+p5CtZ3aPCSStFHUPtiylmPmyDiUc3Sc63IYIjmpA=,0.9077012
VZ8+XhAPU+N3gSB0IKapkx/maqDJ+e+FVNYD2BH9Z2Y=,0.033490736
lYuSgcI7ysBMkoD2umpbV1wmg3Ak7vSBzTW8KDFWO44=,0.5548856
rXPrQRIL0uYKcJ90L6eB6Wr9//YOrLjIwrBMuV0e+hc=,0.024125628
R0WZgV0Aj8V+kB/cUJrbgD4V/qWBjAnDSVpE0WJXxck=,0.022398736
Gz1+szF0rnAR+d041cRDs8xMg6rm/sGCEfS+G1tW3o8=,0.023075948
lYJFKbh9kck0O7pC+D1SwZIhTbxT2fScoS4VjDdVa7c=,0.043341998
/zt9zycOvasCXJLFkHutpWYYdNSYwUaj69S6YWYTJfs=,0.87757915
BXtXxqT/GS0OBSn3PH3D2XwBPAt1SEiu5jHKkWEAaC8=,0.8794287
+6n2bTXxQgZ4eef1kPWaXylcsDSRB//5v6OGw99GvDU=,0.021867177
MSaynzHsNc/KhMU5rU8INYz5paxRp3aLidFjZEuW/VA=,0.044526175
UOJnDPOtdipRcQg4jJh5qkHX3e1bGxqemy/SrfBA81E=,0.028230863
uVqZj/yVxg2AW5fP2rmVE4l/dX+pZGy1cP7kGZVgnpA=,0.03975756
dbyHzL1g1/URAnj/j5QgZMLJp4vF4XZ5mlvJ0NxyqBQ=,0.17912361
nB0hrczckF4rY4eD1PKl/nI6UEKS7uahBXiMQsmiqko=,0.036984637
Byj2y6EIFjLF3fjl/SOFCRkfU1DYrZSiYI35uYVWBTI=,0.016975552
2lWE+GpsZ2Zxo2QjqAPk9UlJX5xpK0x2tq3nqgyO1z4=,0.08097526
hFqGTRVq+tBYgBCnNw/N4qpB2/naGSKOfWSS2Vb+RsE=,0.24541774
AHL0t9VNXIdHKMukO5cDWNRtfYXtRQlbvaNKKDaqSdY=,0.03597808
prF5FRbo50kw+wuOyV+/MIj/mqhFv9/yFQGfSGxjSoY=,0.051435843
jYJUlmjnsQrs1E1Q9JFYv3b/NPc8OeqLZPqGRd2Oasc=,0.04817559
TS5sVqwBWq6aKTvQ9wveBecZOU9Uvv0CzIGTq1XOJFw=,0.3723203
hHqxhlp1tj5otVzE1sGjEGDRmHJXVkCo4PLgKrFNfyk=,0.038207438
EEd6bHnPao6oC21yUnsrABTndBJD5O1zVe92tYoxWZQ=,0.13716061
J5OdymrW0AFQVXonCFi/IqtawKRuY58a9S0aHzhyCsU=,0.04241054
uh266nxg8aDhK7f57YYFfamqdyQ3OMG6v+cEzaPwGCk=,0.033912174
1HzvgbZKFdu8EeMkDwZnqnsPlawj5fVQbVUWYqt6fDY=,0.046270724
A+X0imbg8FErjoIc45ciU0Rhiw+5mUfrJZf7pcupwAE=,0.038029145
1vW3nzMUYQThBmDFfheUovc7/wnPhlRiUfmOL1w5XZw=,0.06102974
WvzWMqb1m+tqhPzu2s3xgIOvIphQckGwnZOtd6fuvGM=,0.6233862
pf2w49e5UZ401YJUgU11Zp/6gfKezMHB5wXhMCA5hvw=,0.06845179
Y0Bq0vieQ/BLdevFzAMwmFfusD4Jmu3o0Uxeths7Dt8=,0.027796216
NN3rs8VHx0nqUKLRIdH9iF1mnrZ58Dzus8NAbyE/Awg=,0.021732721
ojyU9TOoPP3dMQkb1k4oLybgDtS3wYq8t+Rf2Oql8sk=,0.5478164
1u2NhUtM38btBZlWjG5IBFEot3uC6lfxQo7KSEM3y3Y=,0.017637605
F0TX1BZFOmKSnCiLLUs44h1fM9w2JJETHZrN6T0zjsA=,0.060673412
/C7sCxe71n9m9zJMBGbg4kQt8UvIhN1bqUQCOcZ/Z44=,0.02212696
1LuGMQFYjjhp2KSHN455Eq0PiiJBtEEiMDPcNL7undc=,0.9259783
mOb/FS2YPogXok1nA202jdp6eIHJUxp9KHftaiIeozk=,0.07818366
bnUbAKCIgPFzYsVKeKZ0oR5hJP7lyK8iyx/2Acr8YO0=,0.038391482
2UMGbLac3lKsdaGEq7tA9d08C/MUoMHeBhn6FOn3nsg=,0.04951954
Q91zVdjuBjDX/CDiTjICQuFQ4Or19awJYqsVbr9fwt8=,0.043065596
w471ejGheQfk07KQXBeRaUYDwqB7KeAQBWR01rpVFVk=,0.03968391
6wn8Zzo2nUw8Cg8lPDke9w8h17s6uPOWAGh07jts0Q4=,0.11940951
UuFTI3BnSNyHiJSDXu/QOaiNQ1o5C2QCflFkerIFGfU=,0.14265673
g8QQZu1yoYkfySRJhm2d4tEiYg8OmqLfYzOx1vSbGlk=,0.036263175
1+xWegfwvr5haGizYCzPB1Nl/+jLkQ7TUUF9RA5o6m4=,0.02954359
omr/KaWp7lZZVY6PpU9BxQ8OsxkfF3z9SqivThGeXuI=,0.07842812
nh3d0J/ha5qqv8uwgn6/qknzNLxjySY7WjBCS0MK6rQ=,0.03735938
8/oUjYPcI7V6oXtJWimnQIsb1F6c2aRFBAMnnmmpL1E=,0.1606296
W77LVuTcxTD7roQY0r/7byw1XYISloghJoP0eLNiSio=,0.029310828
PnzFsEGwLSXakvXN/9ENhOwzuRV6yArmZwnWVaab/Rc=,0.033968333
Ptx0wNvDVi1I5P7cqiuTJV1ovqpw1RTmZyDeXvKMk48=,0.008199116
lYislM0cJHzrNqTe/keo/pLAVJPiwdZzLI9q+FZ1ITg=,0.041457325
n87lyFOGIHILjtkbDejhwlCe38jxotpXs/w9Epo+kKM=,0.026265629
yUqu3YwTo4R6hbfkOZ/9iPLkiIoH2SYgEXPAqfrRCO4=,0.044035066
IVCIJJqTxhDifYznfwCD3BvuhFFhpZPvnpiECyF0iK8=,0.028065272
nO/Qa50+2XqP5yVlf33fLk7acZKrY1LeK/Et5/i81Lg=,0.061368532
+5nHQ7XCLPBqhlB6nVA4PbxgPtvErEMa6NbNcwq1kvw=,0.053635888
Ng835o+hxiwjE3UMl5GqDW/YSJtgOeuZV0+MpN31+ro=,0.8041412
OvQfWe4zrUeVFGrz6S720bgzsSdqE3SNNACPED3T8To=,0.06532674
cvARaJRtY4/ZVNkTo0AAvL3dncaSxC1CbT2tS1uDU9s=,0.035912924
l+gxtxT8MkesMWEJWfDyLEt5uxMKxp3QMju0z3w+/nU=,0.041668303
KywqDC2HmQk8Fb0mTpfhXd1rVq7zowe9/jqwm1gLhk4=,0.0462772
gSwYnT0X9TESYErzunw78tpM9Z14YEa5Pp6tucu/Ik4=,0.034570664
zFCEW9FMCiZXSAuTZpHgx0Wj5EKHls+F71xV1GPEdGI=,0.032136735
RvMafpQHt8ZHZO+ensY/bnu7C0i614MXEaplMaYY2JE=,0.04824253
ygzas6aGIG9awNYGdmSuSt+rXkxxUGkKN1ljkFWTq2o=,0.10430499
XriBPdSAnKKiYB3n2P7bUehCsQZlp2DlsZ1kNK9dOqY=,0.034736816
RUqvMlZtU/pK6BlhcT4hTm0Ot6Frp0az7tM4Dut+R8U=,0.069036044
Ebo1VK4bSSj9bPU8YlGjQwPtwzM1tSnN1HGI+OYBmR8=,0.19336444
vJOuO5PleTQVm1ejuTqtoVMcenmwf8iGYa8DM6cjLbg=,0.0540689
TXHl4jSi5vB7oVjHtcBAy2+HhBTo363726ygpa5KWdE=,0.035649024
RH6+DvqHQd7PU61nftVIe5Er7rOuM79uNvsWtkPcA84=,0.052268527
LAUknUB4zAnVpQiTDwowu7ooawTjLaK4oQqM6FnN0RI=,0.073215716
T3cPOaD9sWv9Va0Chh9AfQRp21SFnDEBn4PxaCFGuBg=,0.34291452
485MhbRtzA94wslbw2UCuBpt+zxdp26vrN+BzMWvWW8=,0.048609026
zCTG6+P8X7+IUOb38t3yVblkBHVgl2gJsS78/ewsdPc=,0.08928314
1GzjS5zWQOOtQnibmAeUecu553k/Lzs5l0SO0cFPNTE=,0.047027357
tI9cVEBrFlv8TbxqpbGBlL98hijcvUqXZFy6Y4HNpfk=,0.17184052
S3/ReAsZ+CuRjn4XPXw08m6/EogUJypvlMl+HmI5Z5g=,0.039025765
ftaHRxU9SKz9wRLZl+ayOhm7WObvpN6W1XImoELWPHE=,0.049194258
MHy8qKZhvoWHYdOUkjx25aBMvq8YpQLthfF3kQsakb8=,0.181369
DmZOiPlQLWqK+QpnNm/DOPNvJPdNHs8Ejbfo1T1uMT8=,0.028027387
Xl1ITUlbMxG98uSs7P/kKDkPWe31JfREJkACB0r0KY4=,0.035539206
2bE40opMkEyYN9pFepasZju7PlZSvC2CzqzeUaVxO+Y=,0.038498048
09GyQnrja4XwvLzWuKNEEjUDMcxut8YQ74c2BuHiZeI=,0.025775312
P/6GGnu/Cmh31Tb/nS2RqF41K61nHe3j0wgovs3uULE=,0.045961116
wYQvxlFAiVMWdhqPPOK6Tt2VKQWMYm5VrGYWKFim3I0=,0.061347228
8qakvWGVaToBWgB+DCyEUff3hDGb1n52fb5Co+iFMc8=,0.70418483
aP6PNGL/tkYZ+a56965B5B6VDrhBlWfM0D5gjqofQzk=,0.9334363
h5xKl7AnnQvSy3/HbTI2HgSNVZuUO/1npb2s3/JAyTs=,0.03908378
+NONg2FOVyzES9P21ReeyW5FOwYUIZo21jIXDvztVHo=,0.019757796
hgzEQFM2E4oPWdBFh/zo8SeuYyKc9m11xv4f4TpIosE=,0.081489734
bJqdXz7BN36UK4waUttZW/JVEvSt8Y7kM/db+8r6VTU=,0.069405474
+vcc5oy3DpQQc/wh8Svm80QmDrsHqob6O55/IBbLWNk=,0.07390358
gtkpVRbnOcb6rUvmR1Xvf32OodfVdk+UoqGc0f2nZgY=,0.5958594
HVBRAN6GhWu/rYA5c1oqnYSrbbDDenm+4ceRaonk9gY=,0.13561743
ChiAkko4gATucJ2LVuY2znPs+tQ/fjLZXqYh1SsVq/0=,0.061743468
OKDSPI2vrG5ae9ycLVQFOWvG8xvgDIPwtCItmUZlibM=,0.039096862
7zkwRfgBo8nryt6pP/OWWrFNnFmCIlkRB9ihJW50NCU=,0.014937245
r/Ow1OyjPbCrbJBMPKbOS22PIEeOXNQpaamdGDgU+7w=,0.9171488
7mECUMJK+pOIoa0jH/tbwuVL0yqVRCWSnqH4dHK/lMs=,0.101639204
Yvgq1wlG1ddyBFYeseoehnuWalqyJY7lav5kIHLlImE=,0.039554145
zu3RkYNTR9GnM0nL+YXJIVa7vNYGPWPUzp4rCXi2Oqw=,0.068802334
odVQZXWoYPvhb4Gt8UiGqU6avVINsdiij65Ho5i76hc=,0.7721058
6edcBTvh4VgoEaL/U6aiqbMWFGQgHjBH+9N8Pq8a2yk=,0.06312846
IAKOsvQgqSgmribIVzELHjaWScF9TNdsVT3mYEkafwI=,0.033839483
SH6xlo7PU9cmXtY++e8kKHHhUBRWYHdqGbP37C4clDc=,0.1017887
HaieO7uvdbMRAdTUho3Bwjg/WiaLFbtrr8z4EjnMY80=,0.1511484
aAdeYti1duRSNFYEfuHmQ/AJrSRWF4jKgce0m4wLjwM=,0.109604105
Czrchp1leBTGJAVzUZlJ5aoEv+m5KI0oaIhI6jKplg4=,0.10177885
P80BfWbexR7z3cv4eTCl0g/eicn+fWv+WO9q1jKHHaw=,0.050638057
urHa+ZJneiC702d755fk488bNat8h8fBHSOUOOd8gvM=,0.065889105
MYOgbwu9Gy+sHGcIJzeuC+1Gh8Mq9e940d5OTMpr5iw=,0.047072154
UKEnnbdzDjySbEY96QK4joJgt2/9BgCJLcMF+QFYfNs=,0.9715874
47vIYn9xEIRleGwEGXPNQjgfpp8snyAuTkVEy0EJT1M=,0.031283814
RKgCF7sST0iyof+PPQRwYSCJBy+52Ggen22E02gUpdQ=,0.02108087
+DpjLOWtKyzJdi3H7WmTCWmYfgELkBzckwKH6uoCH5w=,0.015029523
0HGe7HGXhsow3m1F6dtFDhCNbbqd8qGdRxdRN3UW2jI=,0.1356629
mjbPvoHXYAjYJ/FmOtJnDZMdhXpzImtaskGGOekNvJY=,0.12986815
hvZQUNd5OI57PMCaUaPJaRNdU8eV/SnzkMkX88+b6qg=,0.021200074
3n1O/TmsMxo4gGs9jhq2sdBwQ6T4qyjLYLRMSI46gF8=,0.10873489
a3eHi1DxXKZvTl2PiVnK8Z9q379b2rPgxw7O+UBHqc8=,0.059393488
ZVHa0KkEpRhH/YFCwv2K0PX6UJZ+oG16j7O4YfAsgQ8=,0.18402639
7Ke37uW37OHcukU4Sf0VwuUtL7d9fRH6MWmQqtlkLyY=,0.021189097
v7DVCRnIEjoLGL/9tD8fci4VwrlUO8FxxC0iim6lUcc=,0.03489463
ryciWxkVFGKlvGjVuQInvVSSptQCfDJ3mqdPfMQhQF4=,0.07003728
7thAcXKDD/VxnV/SQJ7Tpq2va6ntAl/LOWowLN9TouY=,0.9432712
98mLsJAKsbbET5hFRGQnchpioi6UpOuMfQZ+6aQRB0g=,0.047162864
h6k2ItoPNLf8kdr+ehNFydyMBuVTjIlP+zUqCrtsdtY=,0.026972258
9NAPIhfXXCGlJOobhFWkSPtlDe8LcBlctXuOQ07wJTQ=,0.6627278
3VDqPzom/wv8s5Ga3CCafHXcGIKu95L/NQEltJ38qhk=,0.39495704
zPIjjPPM0etMVHJys6jaxr+AF1br4WASUFbPO91emao=,0.032605827
K4pRQS0ZR/caSZLZf9D2faNb7dU1of8ag8qk7OmL3wg=,0.096898325
aIs7BocVTr5IYd1kozIf07JaN43HsRASi0hhj0D7OnQ=,0.0680398
3aLlTT5xKTB5NDz6awS5xq5Bu7AOztvorDapJd2GMSM=,0.038468733
vHY3KUpjNv1wlgX2o4wq+rDRsC8ZQAzT6FAB1SBv/nE=,0.036269873
9JJUK9801CyzyXIDY/J9lu5SBKmEMuhZ9oLDf9wm1AM=,0.03964565
dxc+7vrZiT9mTChIL2tS5KWm4UjQ5c3zc5+SSSjWdTw=,0.054047808
207i+wVIjl5gsfYEo9JorvmVVdMj0qk1Sur0uqUqfrw=,0.024756428
+03OElJQrYL05b0H5BsbHZAlvR8TfedRo8HaEemUHS4=,0.027540518
Ct51JrCc50ueyyMmWg7Yagh33f7SAIrtfHnhAxENLsU=,0.030941563
FIEPM1qfEpG/xihpNJ8ihILNGK+pLx0eFhOHQzB1B78=,0.33849207
BpWFvXiRWrBQ+NbrVI4DNDU/BxpPnCHyRjGo6SoMmMA=,0.04084239
URxze1ifUIxsoinjDdamyVKJ8FtObHfUvtku+yY/4uw=,0.08960073
aRpxOLpMSvvRjav62QdgtMVTKxXna8LyWIbTF2h/dcQ=,0.021975912
NlgiMEI/oFHyJKJBPgIXurSuF9XM0SBjPX2w+zG4EPc=,0.014131147
PZ4YnLx/Xgy3xBynm+K0TMEJkN2PD/C/xh9qLO0sfgc=,0.035825815
DVaxMWGk1NtwWlU9/CfVmruO7lwkRYW0fiXwRZpSwOs=,0.054115914
