msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
vPRdjVDCsL5POLZ7Q3cA2Nl22mJzjHesV28qe+5ny9c=,36,30,150,150,0,20160303,20160402,0
a/S0jJL8/l9MYlG5oiqXnWeAbeAc4gWUbY65UhL/SGE=,38,30,149,149,0,20150717,20150816,0
bec44uTKqytR5maoTEbXeKxnW+lGeV/UsA0fSnZY78c=,40,30,149,149,1,20150820,20150919,0
FqUZP0gyEOOsG3ty+nnkV2l5bYsciuvIWFy4PVbpstA=,41,30,149,149,1,20150110,20150210,0
0saa4rIygkNVSfNxUai93q0RF/XkOt2QXxdefGwXYhg=,36,30,150,150,0,20151229,20160128,0
5LbGHb+fnH+AwhT6n7VWgRiq8B0lHeE+M604+CMTeo4=,31,30,149,149,1,20170228,20170331,0
SHiw0veXKt8kfnGGyin0kuuU1mmFxJJb9343a06Z0OA=,34,30,149,149,1,20161031,20161130,0
/JC9gNM4Ghwma8l89jcC01xPjFG2dPiNiAOYWUKGFsQ=,39,30,149,149,1,20150831,20151028,0
b0SIRy3lC7Y40iK6i1UecB6RuoedDeFNYE7EiGGiazk=,39,30,149,149,1,20150831,20151102,0
WyHTdNMV9gVzBX8KyzKaXuV2alGChMNdOyfrajWNlEM=,39,30,149,149,1,20150630,20150822,0
aiJ7EdvVYMQ46g/v2IW4vP9GJglNBYr9M/dS/v0fNSY=,39,30,149,149,1,20150731,20150905,0
0oXgXPFqdKoZ6C+ew/b5OVhmRm8H60KqmwnL5GhEVYo=,39,0,0,149,1,20150430,20150605,0
asxKETq1MuHpWDt5zTr+dcHOScYj12bRfOPJErCmzm4=,38,30,149,149,0,20151010,20151115,0
I1XD4mEP5nccWAC0jnpmhcPNwKb9Rv/CRD7TNQghxm0=,40,31,149,149,1,20150205,20150304,0
Rcvpua5sKA23Vb91rjjSlzxOxnYFFLUUWnyJsk0mBTc=,39,31,149,149,1,20150228,20150406,0
z9bE6H8Ko3RgAmT/t5NTHuKIiEZNpsJnrkgvwMyrnqM=,39,31,149,149,1,20150131,20150321,0
qnHAnmQUgSJbAy5TysTtJsLV8S/be+BG9tRNikgqixw=,40,31,149,149,1,20150201,20150228,0
pSBqim85eA/FgKSN2jRGbf2QIS/JNQAy6U3/eDhKlAE=,34,0,0,149,1,20151031,20151130,0
+Apo2Rx0jU/W4JdcLQmAd2YYY+Pb3pclhmg209j4Gak=,41,30,129,129,1,20160630,20160731,0
MDKybvSqDgZpJOv9cgX4du2KYN/LOZ3lLuMWfMk9L9I=,39,30,149,149,1,20151202,20160106,0
RnKyVD9LUtV9fW/q4782KmY9AQf1X1ZLl1M3rROFYVE=,41,30,129,129,1,20170208,20170309,0
mIa5vw0qFVwL5WIEbplxLgH+qW7Odg+X+1VlhIO+jD0=,38,30,149,149,0,20160621,20160721,0
Msfeu6aBTZYtYRpSV8pcRrSx6eeq22hF9m67m9AWemc=,40,30,149,149,1,20160706,20160809,0
JCK5le3pJTFZ5IoVRBwglEa5d21eHb1N/RkioPiWKQ4=,37,30,149,149,1,20160403,20160502,0
qIUVeqbnjHF7ZiJuST061JiUNz92wobJvHmLBpdJqsQ=,40,0,0,149,1,20150503,20150602,0
05krNHQyov3b48122VGTyrlydwqueFHwhNIYuPUiGX8=,41,30,129,129,1,20161019,20161119,0
hY4EpwF94PLQ4b7FESCtXFc3FrvaMAIxm1/l4a/SDBU=,38,30,149,149,0,20161024,20161123,0
4r+vY6sK3mrMYRwERe5wNKyYg1f43cwVctF6tdOGPfU=,41,30,149,149,1,20170227,20170328,0
Oz6JoBnSKOGfhrjLVyF980gQgrPc4kiOxDeRsUUFn3w=,38,30,149,149,0,20161210,20170109,0
hYGTk6nN0pGAYdO8rqhXBjhuq0LH0UCUgoCO7NJl0mE=,40,31,149,0,1,20150311,20150410,0
osetWRwTAsJ0y62TaRLVcQFngizJfdXRx7auDIbOy3I=,41,30,149,149,1,20150421,20150521,0
wZj8YVzReVWwnPOxxV/c9i6TSjCR2ea2gXEF1SbyQe0=,41,30,149,149,1,20150418,20150519,0
U155ebjB5PjhBjP5C0tPpfoAIaF3BP+RzKCW3t/Fk9g=,34,30,149,149,1,20160531,20160630,0
ohEVCAtuU85QKyVNcTZ3WLWPyP5HNE5qTZ76/2O8Zak=,37,30,149,149,1,20151207,20160106,0
qcDJOeM6ySUCb+JyBAErKi/djikVEIdtsFu0uPJNNII=,36,30,180,180,0,20160503,20160602,0
5l4ZHUNroLGleDWhoBZkF2HS2gJkEm10s0SUvfaZ7zA=,41,30,149,149,1,20160707,20160808,0
mZpabUYpjLGOpsKebKjVRO8nNaQf3xKcYqy43gpouVQ=,37,31,149,149,1,20150317,20150417,0
BGpewFCJHJsEflIi9GWjbEzRhaYhXFZtIQTuTApqCh4=,38,30,149,149,0,20160130,20160229,0
zi2NXMaYtBakbJGwa0tgUiGEGFFuD9BYgksQ94EpmDE=,37,30,149,149,1,20150606,20150705,0
kkJWpcHIIb5XTUlSp0Oo6FT+RwDArny4NNUr4BeLou4=,38,30,149,149,0,20160910,20161010,0
lM60vhxzLI1TmtlRpfPbGuG69Y/BzYa74nF3AIwHvaU=,38,90,447,447,0,20151223,20160322,0
/taAmqeuvxhU7r1NIOLEiXFSZpOa8SLePngME/Dhv9g=,40,30,149,149,1,20170102,20170201,0
SnIWqL9bbtD2AkhzyFt63y8BIgC3J2kCryyCnDf8YBQ=,36,30,180,180,1,20170127,20170226,0
2Yf1cnc4AUdtXcgAjU5p9gATvrVF4bdJmXLddA3PYZ4=,36,30,180,180,1,20160723,20160822,0
4GqxjwGCK2438/wsQsEp1CpDxrCDpg2Fb4//6rby/hQ=,37,30,149,149,1,20160710,20160815,0
/uUMwiJBtyxW65Ad9Cp1z+fddk8pCOh9TWYFxso9Usk=,30,30,149,149,1,20160917,20160917,1
xqBfOrsaSpXS5cofZILlCJ1ktvMZN8ja9eUIhkAJ3f4=,40,30,149,149,1,20160415,20160514,0
GK5zBbIQ3ivMlRpY3pXSVgFaLOSF+ZaE+ubtpnBWFTk=,38,30,149,149,0,20160508,20160607,0
JVdkvJ8VBIs/TU1rFvhIxgkfr5+dWfCtdGBKeWn7id0=,40,30,149,149,1,20150719,20150714,1
bVu4DNbb+YhkCkCnc3QIGQ+3pk3VYM73t6KLDS/DUdQ=,40,30,149,149,1,20150707,20150806,0
ZHQyYEJSB0hgEjC75uVLq9aWaaQq4cDaZlLGkC3CSvk=,37,30,149,149,1,20151023,20151122,0
BQOanPR342xPEBZizJrQNCFbwaFLKcZrBkpoUWJpWgA=,40,0,0,149,1,20150424,20150523,0
ctiUyUamiQ2hz93NDatDJhi+UHMuHezIDzi7jECpdN0=,40,30,149,149,1,20150815,20150917,0
K5fQLJyQmt3EJ7DXsm2Qm2NmDlwc7x36rK7pbfX3Jrc=,41,30,129,129,1,20150713,20150813,0
PHYz3AJZ7n5pJ2/xU6T7Z2vtng7bPMq3ccfVpHelSSk=,40,30,149,149,1,20151210,20160110,0
LGttZoGAw8mbhV2IfSm7aMKAs3ki5U6IICkn9NnLD/A=,40,30,149,149,1,20151010,20151109,0
4rP/FPaHDi5TziCcNvPi7OMW9F3R57b1We9fdQzD6fM=,38,30,149,149,0,20160408,20160508,0
eKHK9a9K3tJRXrr2VFZp3P8OxjpnzOm6BHpN4NnVY58=,41,30,99,99,1,20160421,20160521,0
2jqJbuzoQT5lsJ5fu908Nh18iaMdQYtz6bhhmbDq9kw=,31,30,149,149,1,20170131,20170330,0
LhTgpphUyZHNV0yq4MFPVCs8/dCF17YlUxCMg6D+NWQ=,39,30,149,149,1,20170131,20170312,0
6bXUYmtAAFxIw4Nxtf4obcoJx+4SO6lhyWuxrLkR6NM=,33,30,149,149,1,20160831,20161004,0
kWQ/729uTQGw2dZx7r01zUDqmJHbs+xQzuEWfyksdvg=,39,30,149,149,1,20160131,20160326,0
96MWVGpBpy+s4Q3K4Pbn9VliJ/txtc7QWjVpAH6gUoQ=,39,30,149,149,1,20150831,20151023,0
7v8uBdm/Gu4ps11aRk4vnlzU+dOtq4xgMkUFqQIHOi0=,34,0,0,149,1,20150731,20150831,0
H3TxTacAO9g0CzZuE2LkmFD44YCu5qNipITkl/HdiRA=,33,0,0,149,1,20150731,20150831,0
5uUuuhM4ulfDGvqD1b2LfWHZK/sFH0V6PwcvDCw+MtI=,39,0,0,149,1,20150430,20150603,0
IaBkjhoVdljefpZHsSJ7ib7nPdUk+BWg2UoASrnwEsE=,40,30,149,149,1,20160305,20160404,0
jA0nGDvYzNFophs/cAzWEKHJ++GDpJ5wIEVKYp2y040=,30,30,149,149,1,20150622,20150721,0
TD3CKoWz9Y3zmyXGWG3P58NC0ixkGbef99/zV4PoIO4=,39,30,149,149,1,20150930,20151114,0
l8M+oK4zl/wCg8ZI33UyzTmINJOh2l/Az6qlUSTRSuM=,34,30,149,149,1,20151130,20151231,0
AGySsz5ztKTUdRvZq4ypLCWI8l5CpEZIQWJ+OCHSf8c=,39,31,149,149,1,20150228,20150422,0
txERrJh1HO6f1MTKZ8j8vVwOKeI1Xdge2peoUOQqd5I=,39,31,149,149,1,20150228,20150408,0
O6JWwke1DAHF9P7aHq4SmymfqKXMiC8XxbTJM9O9Mcs=,34,0,0,149,1,20151031,20151130,0
T1NFQeW2Hxys1cDwlHB4NQo132SVMdZExCSW9Anysa0=,33,30,149,149,1,20160229,20160331,0
x9iUkpKWiK2dJdO/DcNK1RD2N2tIFMUNuTleSqqaN24=,39,30,149,149,1,20151202,20160119,0
6AI0KnbRuAQr8JsKo5kMmGaPUed3m+M/qEfyvQnWyA8=,36,30,180,180,0,20170118,20170220,0
pC4T+Drdfws88Tk//tYX3zLFCREjCp6uQLvsps0lFs0=,37,30,149,149,1,20161113,20161212,0
7vSRJtmc2FOyjua04vra5dcvparooFBez1VcuqQMizg=,40,30,149,149,1,20170207,20170307,0
/7gS35LoFcL2JtsWg1pP29Ki4vUHvki0V2F/tPKJSAk=,36,30,180,180,0,20170205,20170307,0
7GtbDfVGHPZl/IKbkb69lcEg3uhwOiuKGYB0+8tQmn4=,39,30,149,149,1,20160216,20160316,0
OmaIFYx560Yx/0d61SOgbSSaq0bfb/yxcux8rVAm9z8=,40,30,149,149,1,20160108,20160214,0
22qtFzvxcKib2CfX1CCeQegFJWPBtmvMZ78UYAHae2k=,41,30,149,149,1,20170107,20170207,0
CHMea+Eqnchspco2J6y4xlSRkvreBHA4aD78yMyIso0=,37,30,149,149,1,20160121,20160220,0
kvZsDEZLyqLEh7f5hztOjzURsZQhrFRk8dm/PqOLXzQ=,30,30,129,129,1,20161016,20161115,0
gpYB0Zb/SbZ57BHRCVWDCX8LvOTd9XQVlaewdjaVmmw=,40,30,149,149,1,20150911,20151010,0
kXIfjoZDwMGj5IyTOA88gUc1tFx8Dfmmrt0WoErCCpY=,41,30,129,129,1,20150724,20150825,0
Mgbupq0/rbllJgdpI+cgyoCMb4ZMubR++lW6E6eVK/4=,37,30,149,149,1,20151105,20151211,0
0qg6FWX0WQuLHRWxqZv5qC+orqC6ErbVSfQMMwxcOTA=,32,410,1788,1788,0,20160210,20170326,0
8lyb2/Gwm+kUYoq1mz2Q1i0anw83OvMPeLMVFectmzg=,40,0,0,149,1,20150501,20150602,0
c3c3nNMiopYvMbCBZwCeNJed18n2P4n9ztVbJlFNvz8=,38,30,149,149,0,20150815,20150914,0
igQmkj0eoWXehVb1HaIcTJm3j5Wx1LAde8nR9ncJiTg=,40,30,149,149,1,20150716,20150826,0
y3NQe7J4GmlpxthMenjb8zu54GdqRnRLmohvzqigDQk=,38,30,149,149,0,20150729,20150828,0
HVxPec2Rz7xSArLb+NAGo7w4pGB914NmdMVYjUDXmEM=,33,30,149,149,1,20170228,20170331,0
o18B8ezAjgJcsRrggMSXBiCNUECJ+turA3F86zLfds0=,39,30,149,149,1,20160831,20161015,0
+IwiKn3vqDvq81nrKMLdqnnPrFOGvjHPLU+YgE5Frac=,37,30,149,149,1,20160901,20160930,0
QHcRzXJ/8lKX0oTBnzfYcmv72LKm2f+7OJkdTnHGcY0=,39,30,149,149,1,20161231,20170303,0
B6EFBVInxOMTMlT6BGxHpfCTwBCGyX5wSlB+e4cBp+4=,31,30,149,149,1,20160131,20160229,0
M91+ZkTHM8n+3z0q1/40TagqjsA3duekBAsydmJfdM4=,39,30,149,149,1,20150731,20150925,0
0LrpaZsxl70AIS00dtCiGreKtwrTllNO5MIqUjJzX9E=,41,30,149,149,1,20160715,20160815,0
ls5aOIG7DgAYlhRPt+QzQ2J9xiMscouQhftn+Q87WkM=,41,30,149,149,1,20161006,20161106,0
txhe9K4K9fsNeUFtsnidLZe8FtNT7hxT0ADkPmRVplc=,36,30,180,180,1,20160518,20160617,0
Qy5Vw8i+X2WgZ430f27tIwKtPyQpwAUmRJe6i5b0OiY=,40,31,149,149,1,20150407,20150506,0
nm/bgKABRpgUEcA6ipbAiBWl6X5AkxbVrit2CP4WkKg=,41,30,149,149,1,20150522,20150622,0
zltdjapjqVAhq7lcVVEjC+5EEfIc83qa1ok8veFWR3M=,41,30,149,149,1,20160812,20160913,0
xiOR0bHpaSTH8W1URhNJYshyeuNhm/zlcrG5TlcpCQU=,19,30,149,149,1,20161031,20161227,0
tHAdBYbrMeXXxRgc3QQHGvxH2DS67xe1j5lalTIyL9E=,39,30,149,149,1,20160831,20161019,0
2K81+arDM6lzYI7I3fpYE4WiHgtilncF2YiztQUGuas=,34,30,149,149,1,20161231,20170131,0
IHQy/Awdjgn/PLEE4Zsg9e/eJXuEdwF9o9zkYYdO1Zw=,31,30,149,149,1,20161231,20170131,0
Gfc1le00VGT+gqqj+4UdpSvOZxSqT8RR55ylzOq45Vc=,39,30,149,149,1,20160930,20161120,0
joFM7J18l0H8kfR8H7ey8Ot4Ux/CiG5pMHP8FHUjrTo=,23,30,149,149,1,20160731,20160904,0
SrNVEeJLxJ2zW0v3yge1P+tXO2gVHzqCAsmns39BLBI=,33,30,149,149,1,20160731,20160901,0
sJGJ27BQr9vV9bY3Ll2RnC4dVkBDZScnmAq0o9kDjH0=,33,30,149,149,1,20160131,20160229,0
LdjTJPEaELKfrl3Y4rpEFX8rcxpTAnx+V2LDMEAPHHc=,39,30,149,149,1,20150630,20150802,0
GiHXEnPBxveFbA4kyhnj1td9kSCcFwvyi0ZStH312Ow=,39,0,0,149,1,20150430,20150614,0
3OQCApTZ887prftSQhZLwZCQK9DW1pK75eOE6n+m9nk=,41,30,149,149,1,20160906,20161006,0
HZmzcPYcDeV489gtsaNVHo3jU/0qcySqL0uQ7I03weA=,40,30,149,149,1,20161209,20170108,0
gcFRfUuJ8IA6jHeXuOusk6ip0751RYOonpfPe15D3vg=,30,30,129,129,1,20161202,20170120,0
t+g42htAFXxvlgQDL9pT/8KoqfQSqKibftpUhCRWlZ0=,30,30,129,129,1,20170207,20170306,0
08a+4Rkl1IFSU6Pzae5Qfl1NklMWAA91WypZYgZWkw8=,36,30,180,180,1,20170205,20170304,0
7tXPLZezIOfLgSRFmefxDK6eff3lQlmz84ly4F2L+ts=,37,30,149,149,1,20160613,20160713,0
AIhcjgMWRzicrovmyYZSbHNOPRhtNQJkW2Uwo7h98MQ=,41,30,129,129,1,20160923,20161024,0
KfEbJmiymwAzDecZkXl9adBJv+2g+/CFUsIqma7/IhI=,30,30,129,129,1,20170107,20170206,0
YNqb9r0dnP2INGN1lw0zt9ymWLICfF/+pEvJzpMy+Eo=,39,31,149,149,1,20150228,20150424,0
brziSWgRAVz3Fq2BjyWtjie4vBa15bfeRxmFo5YkeRc=,39,31,149,149,1,20150228,20150414,0
lft0U2mVxulpEKKJjlsyj2bdln8IbARWg/eWK9zSv4s=,39,31,149,149,1,20150228,20150428,0
MXXpynKNSo0sQXjX884GEMZRaUfPXt/K9Ec9COnhRTI=,41,30,149,149,1,20150531,20150630,0
cgMY5nM/uLhSfVpC4vnFAmGq5l8IZnYCU1DnXgpm+Xs=,38,30,149,149,0,20160908,20161008,0
IAztJc9fMMXwyPfB6SNOtAMeDvDXEUrHNPt1XzCC2yM=,41,30,149,149,1,20160517,20160617,0
JcPjdp646nfZ2QLdY5k+tKdcuaGFpR/5fjLNhdhxY7U=,41,30,129,129,1,20160106,20160206,0
sJ0pXaLOGBoOG0AdBdYIDe0fVUHa/5KwWHhEb3fPPOY=,40,30,149,149,1,20150907,20151006,0
Zhgx5EoZ0/gqwv+/kpOHOnmWuYxTjmVkfQwfMK/1ICI=,38,30,149,149,0,20170227,20170329,0
diEqOYmTeyVlmPPvAiKw7wHTL4ZwfLZTvEsc/TCyc6c=,37,30,149,149,1,20160813,20160914,0
N6QMmbdSqTXAOPCgUDrT1hj4onLZzPZVSCM3ZPa3Ccs=,41,30,149,149,1,20151215,20160115,0
i2zHYuirzsoBztgjhzgjHthvzLzGSkkc+7+q8iQVxk0=,37,30,149,149,1,20151114,20151214,0
z90vcgmtyCGWmhIvW+bscFiX1am1pk8h0sfxEd0ttZ8=,36,30,180,180,0,20160415,20160515,0
xA+sC6Ur6DeJ/48tn3Fr+U2CacEIaKBozGqpCpFrKgY=,37,31,149,149,1,20150204,20150306,0
O35+9pnd0JZMU4vkg23YTmX4MdI35JChwv2W8FxsyI8=,41,30,149,149,1,20150616,20150815,0
laDK8v0B+HwUHNyiSFLsuj8/Cy09tqR2o4iZE4ksOAQ=,40,30,149,149,1,20160727,20160826,0
SsriGRjM/9SAEWjaNG6N8jYBTU2wi2tKWDLM3+0/3tI=,36,30,180,180,0,20161022,20161121,0
viWp9mjOzH00/X45YfYo+O8fnrLFZwTfdPrWqCWFW3k=,40,30,149,149,1,20160921,20161020,0
DwXkO0iVZlMSnjS+BsDNSSegN98ZUbV/TWSacwLRjKw=,13,195,894,894,0,20160612,20161224,0
SfVPFwZHs46t8oeLku4h6WWR2VZIwsz5HA/KGO9A9hI=,37,30,149,149,1,20160116,20160216,0
qnHAnmQUgSJbAy5TysTtJsLV8S/be+BG9tRNikgqixw=,40,30,149,149,1,20170107,20170206,0
GXv9azH4llA5OEmmdfysUAtqT4eZYhF30vqatqyjS64=,40,30,149,149,1,20161223,20170122,0
Tr8vBLnqoyY5GiEXoEwW0NznDBCez9nM2DbLDrVjULo=,38,30,149,149,0,20161211,20170110,0
IhnFGsY+dbLWKldv3ZunDeJq7QGovTAFOauLrb56DU4=,27,30,149,149,1,20151121,20151220,0
fMjYcfzRE/B4wlSY2YPNdg5hry8XdRkZG3QxnZnh8pY=,38,30,149,149,0,20150603,20150704,0
LiE8TRHso9wr+Uibz4ao/Vmy9+g+6ThnxmRH1AxB5KA=,40,30,149,149,1,20160526,20160625,0
mvJuAGd/T2i/cbt1RMgvW+gXHCysM7cHWZWUMZQxY7c=,40,30,149,149,1,20151220,20160119,0
2JV/k5mAWGWHRU3MOzjz0HKRyx1Mo/JDDZEs2zOsBP0=,40,30,149,149,1,20151110,20151209,0
VseFROY9ndUsY93z+56uaJ5MnqjwgnRUG/6LSy6rKy8=,30,31,149,149,1,20150515,20150614,0
Nae9c5zdqZhAkruiODw7OiC4FPyW5f/B4/SVEsy6ojQ=,40,0,0,149,1,20150505,20150604,0
rc5MK0s4wIcZuRFV8cFn9UiHhBUjPxM8lFEd0PYvNs0=,41,30,149,149,1,20160507,20160607,0
DlCZQ2E6Cp1qlYL9cU5nha1UPSjwZlQMqEq0JDmEjuw=,41,30,149,149,1,20160407,20160507,0
SOtel4i8LcGaYMsPT7ZwQ3Tg1UsfztI/2NF+QtQ7peo=,38,30,149,149,0,20150822,20150921,0
fsAWP+DTinb6PWcfstDem/BC1OZhHsbAQ5LvI2g7jSo=,36,30,180,180,1,20161031,20161130,0
edQL/KTxJrzgWJJpzEaH53KdUoh5lDT7egAcHI4DmCM=,37,31,149,149,1,20150322,20150423,0
fV7KANbCeOMuN7I5Y1wv30VKLtnC7NwNIC9j3NQ53Ts=,34,30,149,149,1,20170228,20170331,0
DuGF/bwIFYPO9Yntbt00yI/2fgoA31csc5bMeUCAwyA=,39,30,149,149,1,20161130,20170107,0
zaSCToE3r5PIRdHXihIGpc475AiiTTHdyG3RrBUfH6M=,39,30,149,149,1,20161231,20170217,0
6ovQM2EFTbDkHf9rmjo3LOlaC7Fqlay1WlzyARcDG9s=,34,30,149,149,1,20160131,20160229,0
NtkTIXRDLcLgwcEv/D2/fC1wJZoPxkLl0Goso9y0slE=,33,30,149,149,1,20160131,20160229,0
CHF9eNnDlzpPMgB5M3B+ILITcYLrvKNsaPRWBw1oyGA=,39,30,149,149,1,20160131,20160322,0
wIjOEDULHYSA4nPR0sWnTZWOCtV2XRpkSEQAo/ovNMQ=,39,30,149,149,1,20150630,20150904,0
PKA4qtPSZE7ElRQ6BFnPwb6XZALg8NzxEYCgFNVZmnQ=,38,30,149,149,0,20170117,20170218,0
uu3njV1YSywaUQytDvQzAmW1jstoOlDljeX59QlE4ps=,41,30,149,149,1,20160223,20160327,0
3EwwZZdPO9c9V3h8/uxLJRd81RfSX3GWgREXHiK4n6k=,40,30,149,149,1,20150625,20150724,0
tKxaSxQeuFe6csy2WwfcMmMaw+4Yhrr0J162FEhN+o8=,40,30,149,149,1,20151001,20151101,0
mWNBN6ZcrnqzCYRo88yQaq4ztnQ3jNm2H/SID1JzYeg=,33,0,0,149,1,20150930,20151031,0
8JWbcRtQ+jtJ19OosSvxD2DT57fiF9F7rMh88p7KULo=,39,31,149,149,1,20150228,20150403,0
JypvbH1oTi23quTwS5HhBJOGH5zbWrxzlmP/GtKYb2A=,39,31,149,149,1,20150131,20150306,0
af2jiyZpG/oLwpiqXgkMiwz8rAluMYdWeX4zO7bscSg=,39,31,149,149,1,20150331,20150513,0
EcuDPtgaPNtp2E4Bn9TSAkTvasBPuvQUcbTioIp9vPk=,34,30,149,149,1,20160229,20160331,0
CsTp3NTB5o43roXZwXm+L+oVc+8S9nwKrg3hTmv+258=,39,30,149,149,1,20151102,20151212,0
6jNgQq6/hnIKE/lVz1eV/lsnQyElJw0+FC32/0g5v6c=,40,30,149,149,1,20160827,20160926,0
JDlJQKpHaOPVM/IQG3JC1C+GS4LM6ndpkXqmLrODng0=,37,30,149,149,1,20170104,20170203,0
e+LhO8RcWdvjo5y3FwPawvKtwEz+YAy2/hRm2jDgcis=,40,30,149,149,1,20160216,20160315,0
rnx9jv7sHUmjzWIXvUDI0fIL4OfPAB1y+/hINbwRj8M=,40,30,149,149,1,20160404,20160503,0
p7oR2pke4KXj3ChstNTHB0KxACu1EBclEzlSkUiTft4=,37,30,149,149,1,20151209,20160109,0
E3A4F9Cr34gsM57mTjHP+0a7YVJfW6hbq1yL9OIbpVE=,41,30,129,129,1,20160602,20160801,0
w3/hnXyotuPVZQ8LDBCBph+YST7YgysTtwThonl++DI=,40,31,149,0,1,20150217,20150316,0
wrf7LNHt3Iznmdpjul/ClxCyxz2MBFyCe/06+6IxS8c=,40,31,149,149,1,20150126,20150226,0
2+3b4Eexe5luHaciHXpnpCitFkIcUuBjPCzxYa4DdgA=,40,31,149,149,1,20150127,20150226,0
tF5t8kpJIDB/MtYLpiIEa5vJXXzga/RCYRLo0s1DJSk=,41,30,149,149,1,20160910,20161010,0
CliNM6O3wXBHtAakUcR/y3K0H9DsGmSc/woz1MMk714=,36,30,180,180,1,20170118,20170217,0
s+WdTBmMKyiq4c0+2C6nDnQQnQIFlsOjxv4/gHC7mUs=,41,30,149,149,1,20170112,20170214,0
8HJ+0CMMt0gX8UJbQSvALfVUUPTbAoRJ9AQ3Bwt45us=,37,30,149,149,1,20161009,20161109,0
xocRIW2f+p8a6jPgZNeP5kkKFLPQ1PRncSYOGyy48sw=,30,30,149,149,1,20160709,20160713,1
NGwqsyWgTUai6ZN2rDrZofCMPdO/P9ZfS7PyDego1wU=,37,30,149,149,1,20160517,20160616,0
FIJfxNuO4tyg9j26Fc7YcDxauUlXg1Jfcyim0TK5uTM=,40,30,149,149,1,20150623,20150723,0
em6VskSezC1sLp2MtNAyiueEgzSz8MQpsU5TUeOXW9Y=,41,30,149,149,1,20150131,20150228,0
R8dR7q9ZL0+0x7MK+dyD9fvd505TeS9dI8CvZt1wsgA=,33,0,0,149,1,20151031,20151130,0
2H8p+XKSjN61s/u+53qvQrxN7EUR74lSrpEt1kL/S1Q=,34,30,149,149,1,20160430,20160531,0
kF6fHf4QZZmJde7YamDGCKy8/PDxIYFxq8Q4ASoLDWI=,34,30,149,149,1,20160430,20160531,0
qPwDYexufF4lYrOlMB9U7BXMTEwAa9GNmhyPMhTfnLU=,39,30,149,149,1,20150531,20150715,0
7Ids2biL467HB2VwAVFu7aUGPYvn+zOweX/LtSQICO0=,40,30,149,149,1,20160225,20160324,0
EJKamWTk1wj+kr5OdzN91+nEc7yjw3IYzh9Ix8wms8Y=,41,30,149,149,1,20150123,20150223,0
qyc0dlLkfeC2v4oW0qyfU/f2q7DOr9vqxCVXa4FsEZI=,36,30,180,180,0,20170223,20170325,0
f7gz7XMokOVBeqUQ+k6PiOjuXoEzAhLlcIL6GWJYaSI=,40,30,149,149,1,20160718,20160817,0
vE/oU0yCRTpBxsax81T9vKfKjJ+UbdAIQiKqgToIE9w=,36,30,180,180,1,20160704,20160803,0
VU4pY4p8vDrl4/hkLoLqTXkDNTjQ1x1l/jjyKbVvS80=,40,30,149,149,1,20160520,20160725,0
O53PDyI4F05mpSgCMlTFVJmAyPvk0ZD5chHIg3FZPVo=,40,0,0,149,1,20150508,20150607,0
SVBNV2yRWUGQP2yegeNPZD1loAWhYBEVzj824Ehoaqo=,38,30,149,149,0,20150331,20150430,0
l/1A1yamou37fAeXp++zWyIfJ0qgutdvIkFMdUEZwoA=,37,30,149,149,1,20160817,20160918,0
WMKUALP0eOeKYFnuLSKYzV8vMlPtHlYCzni3lv3roEY=,40,30,149,149,1,20160210,20160309,0
05krNHQyov3b48122VGTyrlydwqueFHwhNIYuPUiGX8=,41,30,149,119,1,20150719,20150819,0
W9IDz18H5sjgZBOusTFNSOrF14Abm98QBFBjY4tt7QM=,37,30,149,149,1,20150909,20151008,0
wrf7LNHt3Iznmdpjul/ClxCyxz2MBFyCe/06+6IxS8c=,40,30,149,149,1,20150826,20150926,0
ADYNF7naxNs7345OjFQtGJzJixo5/eTkJdvBb5jsxIU=,37,30,149,149,1,20150528,20150628,0
vJPLY2Pjze4jHtpbIZhc5sc0giTD+0bylsMI940z20s=,41,0,0,119,1,20150424,20150524,0
9E9gSarA2SZbSvB88Z8WdRvQmgW79REpiLjM/L3VDKg=,38,30,149,149,0,20160529,20160728,0
kFzOvmp/BLnuonh6KuzdLqBrUkeNFZk5eeImvxSHaEc=,40,30,149,149,1,20161112,20161213,0
w/4JHEbGOzfTGTwjYTLCg7b6jOp+RvySaZ0uxbdRLgI=,33,30,149,149,1,20170228,20170331,0
gz/gk2lLDgirf92yWgw0KbPtraiI6bh5G3tBiW36nGk=,34,30,149,149,1,20160831,20160930,0
gAYAmeTXiKR9vTXDGrCQme5ICScWgP4eLis8m85rze4=,39,30,149,149,1,20160831,20161022,0
almu/TIsn1TaPYvY61Xr0+EvU7hY3+141hihK34LeFU=,40,30,149,149,1,20160901,20161006,0
+aKwc2QIqADu07y87I0IFEyC423l/+LGDSZyo+fkFv0=,33,30,149,149,1,20161130,20161231,0
uLPXmqG3m+ePdHNnhyYaLt798DhnIkcCHJlFYUpcw3A=,39,30,149,149,1,20161130,20170103,0
H3TxTacAO9g0CzZuE2LkmFD44YCu5qNipITkl/HdiRA=,33,30,149,149,1,20161231,20170131,0
o9CzXCDPi4QW55ZbPm0Ih2Uot7FTEdIxW8gp3ODObhU=,39,30,149,149,1,20161231,20170301,0
MBtx59bqlm4nnT+/1LtbxPhl3C3Ir+JNDOecg5E8r0g=,40,30,149,149,1,20160930,20161031,0
